cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
1,complete,probe/cycle_000001.csv,treatment/cycle_000001.csv,2026-07-16T16:05:52.097,2026-07-16T16:05:52.523,3,7,612000,6000,200,1000,52.0436,-4.85339,0,False,-2.92926,0,0,not_open,未达到开窗剂量,
2,complete,probe/cycle_000002.csv,treatment/cycle_000002.csv,2026-07-16T16:05:53.230,2026-07-16T16:05:53.687,3,7,612000,6000,200,1000,52.394,-1.88911,0,False,-3.11921,0,0,not_open,未达到开窗剂量,
3,complete,probe/cycle_000003.csv,treatment/cycle_000003.csv,2026-07-16T16:05:54.251,2026-07-16T16:05:54.675,3,7,612000,6000,200,1000,53.5381,-3.97279,0,False,-2.91995,0,0,not_open,未达到开窗剂量,
4,complete,probe/cycle_000004.csv,treatment/cycle_000004.csv,2026-07-16T16:05:55.284,2026-07-16T16:05:55.726,3,7,612000,6000,200,1000,53.0828,-3.27272,0,False,-3.06085,0,0,not_open,未达到开窗剂量,
5,complete,probe/cycle_000005.csv,treatment/cycle_000005.csv,2026-07-16T16:05:56.353,2026-07-16T16:05:56.792,3,7,612000,6000,200,1000,54.1163,-3.67533,0,False,-4.03557,0,0,not_open,未达到开窗剂量,
6,complete,probe/cycle_000006.csv,treatment/cycle_000006.csv,2026-07-16T16:05:57.358,2026-07-16T16:05:57.783,3,7,612000,6000,200,1000,53.2048,-2.38973,0,False,-2.35665,0,0,not_open,未达到开窗剂量,
7,complete,probe/cycle_000007.csv,treatment/cycle_000007.csv,2026-07-16T16:05:58.399,2026-07-16T16:05:58.840,3,7,612000,6000,200,1000,53.4448,-3.63234,0,False,-3.45008,0,0,not_open,未达到开窗剂量,
8,complete,probe/cycle_000008.csv,treatment/cycle_000008.csv,2026-07-16T16:05:59.469,2026-07-16T16:05:59.906,3,7,612000,6000,200,1000,51.9614,-3.9499,0,False,-4.09311,0,0,not_open,未达到开窗剂量,
9,complete,probe/cycle_000009.csv,treatment/cycle_000009.csv,2026-07-16T16:06:00.476,2026-07-16T16:06:00.915,3,7,612000,6000,200,1000,52.8331,-1.73056,0,False,-2.98103,0,0,not_open,未达到开窗剂量,
10,complete,probe/cycle_000010.csv,treatment/cycle_000010.csv,2026-07-16T16:06:01.480,2026-07-16T16:06:01.902,3,7,612000,6000,200,1000,52.35,-3.70153,0,False,-3.2206,0,0,not_open,未达到开窗剂量,
