cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
11,complete,probe/cycle_000011.csv,treatment/cycle_000011.csv,2026-07-16T16:00:13.324,2026-07-16T16:00:13.778,3,7.5,612000,6000,200,1000,50.7591,8.61287,2,False,-2.09545,0,0,not_open,未达到开窗剂量,
12,complete,probe/cycle_000012.csv,treatment/cycle_000012.csv,2026-07-16T16:00:14.343,2026-07-16T16:00:14.779,3,7.5,612000,6000,200,1000,45.7684,4.17371,1,False,-4.46276,0,0,not_open,未达到开窗剂量,
13,complete,probe/cycle_000013.csv,treatment/cycle_000013.csv,2026-07-16T16:00:15.347,2026-07-16T16:00:15.785,3,7.5,612000,6000,200,1000,48.922,0.89822,1,False,-2.93903,0,0,not_open,未达到开窗剂量,
14,complete,probe/cycle_000014.csv,treatment/cycle_000014.csv,2026-07-16T16:00:16.335,2026-07-16T16:00:16.773,3,7.5,612000,6000,200,1000,47.1099,2.57547,1,False,-3.42626,0,0,not_open,未达到开窗剂量,
15,complete,probe/cycle_000015.csv,treatment/cycle_000015.csv,2026-07-16T16:00:17.387,2026-07-16T16:00:17.812,3,7.5,612000,6000,200,1000,48.2681,6.33405,2,False,-2.74175,0,0,not_open,未达到开窗剂量,
16,complete,probe/cycle_000016.csv,treatment/cycle_000016.csv,2026-07-16T16:00:18.439,2026-07-16T16:00:18.873,3,7.5,612000,6000,200,1000,47.8081,3.3811,1,False,-3.26994,0,0,not_open,未达到开窗剂量,
17,complete,probe/cycle_000017.csv,treatment/cycle_000017.csv,2026-07-16T16:00:19.443,2026-07-16T16:00:19.885,3,7.5,612000,6000,200,1000,47.7647,-0.389532,0,False,-2.62994,0,0,not_open,未达到开窗剂量,
18,complete,probe/cycle_000018.csv,treatment/cycle_000018.csv,2026-07-16T16:00:20.437,2026-07-16T16:00:20.875,3,7.5,612000,6000,200,1000,51.8417,0.9941,0,False,-4.89998,0,0,not_open,未达到开窗剂量,
19,complete,probe/cycle_000019.csv,treatment/cycle_000019.csv,2026-07-16T16:00:21.487,2026-07-16T16:00:21.927,3,7.5,612000,6000,200,1000,49.0097,1.38977,1,False,-3.21106,0,0,not_open,未达到开窗剂量,
20,complete,probe/cycle_000020.csv,treatment/cycle_000020.csv,2026-07-16T16:00:22.559,2026-07-16T16:00:22.998,3,7.5,612000,6000,200,1000,45.8168,2.45534,2,False,-3.43794,0,0,not_open,未达到开窗剂量,
21,complete,probe/cycle_000021.csv,treatment/cycle_000021.csv,2026-07-16T16:00:23.563,2026-07-16T16:00:24.005,3,7.5,612000,6000,200,1000,47.5052,1.91665,1,False,-3.57795,0,0,not_open,未达到开窗剂量,
22,complete,probe/cycle_000022.csv,treatment/cycle_000022.csv,2026-07-16T16:00:24.567,2026-07-16T16:00:24.978,3,7.5,612000,6000,200,1000,50.6344,6.13526,2,False,-3.66654,0,0,not_open,未达到开窗剂量,
23,complete,probe/cycle_000023.csv,treatment/cycle_000023.csv,2026-07-16T16:00:25.608,2026-07-16T16:00:26.049,3,7.5,612000,6000,200,1000,45.823,-3.45457,0,False,-3.57543,0,0,not_open,未达到开窗剂量,
24,complete,probe/cycle_000024.csv,treatment/cycle_000024.csv,2026-07-16T16:00:26.617,2026-07-16T16:00:27.056,3,7.5,612000,6000,200,1000,49.2232,1.96125,1,False,-3.37894,0,0,not_open,未达到开窗剂量,
25,complete,probe/cycle_000025.csv,treatment/cycle_000025.csv,2026-07-16T16:00:27.607,2026-07-16T16:00:28.047,3,7.5,612000,6000,200,1000,49.4934,5.38811,1,False,-3.21778,0,0,not_open,未达到开窗剂量,
26,complete,probe/cycle_000026.csv,treatment/cycle_000026.csv,2026-07-16T16:00:28.675,2026-07-16T16:00:29.131,3,7.5,612000,6000,200,1000,49.4903,-0.878649,0,False,-4.44658,0,0,not_open,未达到开窗剂量,
27,complete,probe/cycle_000027.csv,treatment/cycle_000027.csv,2026-07-16T16:00:29.713,2026-07-16T16:00:30.165,3,7.5,612000,6000,200,1000,50.5105,-2.26051,0,False,-4.34413,0,0,not_open,未达到开窗剂量,
28,complete,probe/cycle_000028.csv,treatment/cycle_000028.csv,2026-07-16T16:00:30.742,2026-07-16T16:00:31.202,3,7.5,612000,6000,200,1000,47.9169,-4.52648,0,False,-4.51852,0,0,not_open,未达到开窗剂量,
29,complete,probe/cycle_000029.csv,treatment/cycle_000029.csv,2026-07-16T16:00:31.765,2026-07-16T16:00:32.205,3,7.5,612000,6000,200,1000,52.8427,2.43101,1,False,-3.99188,0,0,not_open,未达到开窗剂量,
30,complete,probe/cycle_000030.csv,treatment/cycle_000030.csv,2026-07-16T16:00:32.787,2026-07-16T16:00:33.243,3,7.5,612000,6000,200,1000,48.6895,-0.704938,0,False,-3.72789,0,0,not_open,未达到开窗剂量,
31,complete,probe/cycle_000031.csv,treatment/cycle_000031.csv,2026-07-16T16:00:33.811,2026-07-16T16:00:34.248,3,7.5,612000,6000,200,1000,48.5306,-1.10657,0,False,-3.72058,0,0,not_open,未达到开窗剂量,
