cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
1,complete,probe/cycle_000001.csv,treatment/cycle_000001.csv,2026-07-16T15:47:35.269,2026-07-16T15:47:35.674,3,7,612000,6000,200,1000,67.1083,14.9036,3,True,1.07582,28.9333,28.9333,not_open,未达到开窗剂量,
2,complete,probe/cycle_000002.csv,treatment/cycle_000002.csv,2026-07-16T15:47:36.354,2026-07-16T15:47:36.793,3,7,612000,6000,200,1000,64.2141,-4.02835,0,False,2.43965,0,28.9333,not_open,未达到开窗剂量,
3,complete,probe/cycle_000003.csv,treatment/cycle_000003.csv,2026-07-16T15:47:37.406,2026-07-16T15:47:37.832,3,7,612000,6000,200,1000,65.906,11.1725,2,False,-1.17925,0,28.9333,not_open,未达到开窗剂量,
4,complete,probe/cycle_000004.csv,treatment/cycle_000004.csv,2026-07-16T15:47:38.462,2026-07-16T15:47:38.901,3,7,612000,6000,200,1000,68.2621,-2.03597,0,False,-2.83476,0,28.9333,not_open,未达到开窗剂量,
5,complete,probe/cycle_000005.csv,treatment/cycle_000005.csv,2026-07-16T15:47:39.465,2026-07-16T15:47:39.889,3,7,612000,6000,200,1000,66.0042,-3.75063,0,False,-4.05811,0,28.9333,not_open,未达到开窗剂量,
6,complete,probe/cycle_000006.csv,treatment/cycle_000006.csv,2026-07-16T15:47:40.499,2026-07-16T15:47:40.942,3,7,612000,6000,200,1000,66.8606,-5.22701,0,False,-3.75779,0,28.9333,not_open,未达到开窗剂量,
7,complete,probe/cycle_000007.csv,treatment/cycle_000007.csv,2026-07-16T15:47:41.571,2026-07-16T15:47:42.012,3,7,612000,6000,200,1000,66.7632,-5.01187,0,False,-3.52672,0,28.9333,not_open,未达到开窗剂量,
8,complete,probe/cycle_000008.csv,treatment/cycle_000008.csv,2026-07-16T15:47:42.574,2026-07-16T15:47:42.997,3,7,612000,6000,200,1000,67.8478,-4.96418,0,False,-2.99695,0,28.9333,not_open,未达到开窗剂量,
9,complete,probe/cycle_000009.csv,treatment/cycle_000009.csv,2026-07-16T15:47:43.624,2026-07-16T15:47:44.060,3,7,612000,6000,200,1000,65.3425,-4.07883,0,False,-2.81373,0,28.9333,not_open,未达到开窗剂量,
10,complete,probe/cycle_000010.csv,treatment/cycle_000010.csv,2026-07-16T15:47:44.625,2026-07-16T15:47:45.062,3,7,612000,6000,200,1000,66.7612,-2.21221,0,False,-3.67939,0,28.9333,not_open,未达到开窗剂量,
11,complete,probe/cycle_000011.csv,treatment/cycle_000011.csv,2026-07-16T15:47:45.613,2026-07-16T15:47:46.039,3,7,612000,6000,200,1000,68.1335,-1.65567,0,False,-3.16541,0,28.9333,not_open,未达到开窗剂量,
12,complete,probe/cycle_000012.csv,treatment/cycle_000012.csv,2026-07-16T15:47:46.663,2026-07-16T15:47:47.102,3,7,612000,6000,200,1000,67.235,-1.04185,0,False,-2.9328,0,28.9333,not_open,未达到开窗剂量,
13,complete,probe/cycle_000013.csv,treatment/cycle_000013.csv,2026-07-16T15:47:47.656,2026-07-16T15:47:48.082,3,7,612000,6000,200,1000,66.6204,-2.19283,0,False,-2.83988,0,28.9333,not_open,未达到开窗剂量,
14,complete,probe/cycle_000014.csv,treatment/cycle_000014.csv,2026-07-16T15:47:48.711,2026-07-16T15:47:49.151,3,7,612000,6000,200,1000,67.1203,-2.34599,0,False,-3.33481,0,28.9333,not_open,未达到开窗剂量,
15,complete,probe/cycle_000015.csv,treatment/cycle_000015.csv,2026-07-16T15:47:49.720,2026-07-16T15:47:50.155,3,7,612000,6000,200,1000,68.1446,-1.29779,0,False,-4.00372,0,28.9333,not_open,未达到开窗剂量,
16,complete,probe/cycle_000016.csv,treatment/cycle_000016.csv,2026-07-16T15:47:50.762,2026-07-16T15:47:51.188,3,7,612000,6000,200,1000,65.5216,-4.08769,0,False,-4.20069,0,28.9333,not_open,未达到开窗剂量,
17,complete,probe/cycle_000017.csv,treatment/cycle_000017.csv,2026-07-16T15:47:51.817,2026-07-16T15:47:52.257,3,7,612000,6000,200,1000,67.2636,-3.25769,0,False,-3.86659,0,28.9333,not_open,未达到开窗剂量,
18,complete,probe/cycle_000018.csv,treatment/cycle_000018.csv,2026-07-16T15:47:52.823,2026-07-16T15:47:53.246,3,7,612000,6000,200,1000,65.9547,-1.34191,0,False,-2.92862,0,28.9333,not_open,未达到开窗剂量,
19,complete,probe/cycle_000019.csv,treatment/cycle_000019.csv,2026-07-16T15:47:53.875,2026-07-16T15:47:54.315,3,7,612000,6000,200,1000,68.0977,-3.45874,0,False,-2.69635,0,28.9333,not_open,未达到开窗剂量,
20,complete,probe/cycle_000020.csv,treatment/cycle_000020.csv,2026-07-16T15:47:54.881,2026-07-16T15:47:55.320,3,7,612000,6000,200,1000,68.1756,-1.20116,0,False,-3.0087,0,28.9333,not_open,未达到开窗剂量,
21,complete,probe/cycle_000021.csv,treatment/cycle_000021.csv,2026-07-16T15:47:55.884,2026-07-16T15:47:56.309,3,7,612000,6000,200,1000,66.25,-3.71301,0,False,-4.26913,0,28.9333,not_open,未达到开窗剂量,
22,complete,probe/cycle_000022.csv,treatment/cycle_000022.csv,2026-07-16T15:47:56.940,2026-07-16T15:47:57.364,3,7,612000,6000,200,1000,67.1788,-3.43173,0,False,-3.79222,0,28.9333,not_open,未达到开窗剂量,
23,complete,probe/cycle_000023.csv,treatment/cycle_000023.csv,2026-07-16T15:47:57.978,2026-07-16T15:47:58.416,3,7,612000,6000,200,1000,66.5913,-2.25863,0,False,-4.17672,0,28.9333,not_open,未达到开窗剂量,
24,complete,probe/cycle_000024.csv,treatment/cycle_000024.csv,2026-07-16T15:47:59.043,2026-07-16T15:47:59.482,3,7,612000,6000,200,1000,67.0015,-3.3699,0,False,-3.98619,0,28.9333,not_open,未达到开窗剂量,
25,complete,probe/cycle_000025.csv,treatment/cycle_000025.csv,2026-07-16T15:48:00.037,2026-07-16T15:48:00.473,3,7,612000,6000,200,1000,68.4949,-2.68106,0,False,-3.48969,0,28.9333,not_open,未达到开窗剂量,
26,complete,probe/cycle_000026.csv,treatment/cycle_000026.csv,2026-07-16T15:48:01.085,2026-07-16T15:48:01.527,3,7,612000,6000,200,1000,67.8122,-4.5161,0,False,-3.87558,0,28.9333,not_open,未达到开窗剂量,
27,complete,probe/cycle_000027.csv,treatment/cycle_000027.csv,2026-07-16T15:48:02.082,2026-07-16T15:48:02.439,3,7,612000,6000,200,1000,67.2222,-2.71062,0,False,-3.52305,0,28.9333,not_open,未达到开窗剂量,
28,complete,probe/cycle_000028.csv,treatment/cycle_000028.csv,2026-07-16T15:48:03.185,2026-07-16T15:48:03.595,3,7,612000,6000,200,1000,66.8518,-2.78896,0,False,-3.71466,0,28.9333,not_open,未达到开窗剂量,
29,complete,probe/cycle_000029.csv,treatment/cycle_000029.csv,2026-07-16T15:48:04.205,2026-07-16T15:48:04.645,3,7,612000,6000,200,1000,66.3701,-2.16118,0,False,-3.33352,0,28.9333,not_open,未达到开窗剂量,
30,complete,probe/cycle_000030.csv,treatment/cycle_000030.csv,2026-07-16T15:48:05.276,2026-07-16T15:48:05.715,3,7,612000,6000,200,1000,66.9118,-2.30621,0,False,-2.88944,0,28.9333,not_open,未达到开窗剂量,
31,complete,probe/cycle_000031.csv,treatment/cycle_000031.csv,2026-07-16T15:48:06.277,2026-07-16T15:48:06.716,3,7,612000,6000,200,1000,66.4293,-6.01995,0,False,-5.01295,0,28.9333,not_open,未达到开窗剂量,
32,complete,probe/cycle_000032.csv,treatment/cycle_000032.csv,2026-07-16T15:48:07.283,2026-07-16T15:48:07.725,3,7,612000,6000,200,1000,66.4807,-4.30107,0,False,-4.02625,0,28.9333,not_open,未达到开窗剂量,
33,complete,probe/cycle_000033.csv,treatment/cycle_000033.csv,2026-07-16T15:48:08.287,2026-07-16T15:48:08.727,3,7,612000,6000,200,1000,66.1574,-5.69079,0,False,-3.93195,0,28.9333,not_open,未达到开窗剂量,
34,complete,probe/cycle_000034.csv,treatment/cycle_000034.csv,2026-07-16T15:48:09.278,2026-07-16T15:48:09.720,3,7,612000,6000,200,1000,67.5851,-3.30894,0,False,-4.09972,0,28.9333,not_open,未达到开窗剂量,
35,complete,probe/cycle_000035.csv,treatment/cycle_000035.csv,2026-07-16T15:48:10.348,2026-07-16T15:48:10.789,3,7,612000,6000,200,1000,67.6204,-4.15606,0,False,-3.68972,0,28.9333,not_open,未达到开窗剂量,
36,complete,probe/cycle_000036.csv,treatment/cycle_000036.csv,2026-07-16T15:48:11.352,2026-07-16T15:48:11.779,3,7,612000,6000,200,1000,67.352,-1.71458,0,False,-2.62883,0,28.9333,not_open,未达到开窗剂量,
37,complete,probe/cycle_000037.csv,treatment/cycle_000037.csv,2026-07-16T15:48:12.407,2026-07-16T15:48:12.831,3,7,612000,6000,200,1000,66.3563,-2.88336,0,False,-3.44489,0,28.9333,not_open,未达到开窗剂量,
38,complete,probe/cycle_000038.csv,treatment/cycle_000038.csv,2026-07-16T15:48:13.444,2026-07-16T15:48:13.866,3,7,612000,6000,200,1000,66.8718,-3.57246,0,False,-3.86621,0,28.9333,not_open,未达到开窗剂量,
39,complete,probe/cycle_000039.csv,treatment/cycle_000039.csv,2026-07-16T15:48:14.492,2026-07-16T15:48:14.930,3,7,612000,6000,200,1000,68.2318,-2.91354,0,False,-3.68459,0,28.9333,not_open,未达到开窗剂量,
40,complete,probe/cycle_000040.csv,treatment/cycle_000040.csv,2026-07-16T15:48:15.496,2026-07-16T15:48:15.938,3,7,612000,6000,200,1000,66.2547,-5.18942,0,False,-4.07251,0,28.9333,not_open,未达到开窗剂量,
41,complete,probe/cycle_000041.csv,treatment/cycle_000041.csv,2026-07-16T15:48:16.504,2026-07-16T15:48:16.945,3,7,612000,6000,200,1000,67.7544,-2.42737,0,False,-3.85279,0,28.9333,not_open,未达到开窗剂量,
42,complete,probe/cycle_000042.csv,treatment/cycle_000042.csv,2026-07-16T15:48:17.495,2026-07-16T15:48:17.922,3,7,612000,6000,200,1000,67.0618,-4.3646,0,False,-3.72548,0,28.9333,not_open,未达到开窗剂量,
43,complete,probe/cycle_000043.csv,treatment/cycle_000043.csv,2026-07-16T15:48:18.547,2026-07-16T15:48:18.987,3,7,612000,6000,200,1000,68.2754,-3.07987,0,False,-3.34595,0,28.9333,not_open,未达到开窗剂量,
44,complete,probe/cycle_000044.csv,treatment/cycle_000044.csv,2026-07-16T15:48:19.553,2026-07-16T15:48:19.994,3,7,612000,6000,200,1000,67.3046,-4.21867,0,False,-3.85277,0,28.9333,not_open,未达到开窗剂量,
45,complete,probe/cycle_000045.csv,treatment/cycle_000045.csv,2026-07-16T15:48:20.559,2026-07-16T15:48:20.999,3,7,612000,6000,200,1000,69.8903,12.6048,2,False,-2.20792,0,28.9333,not_open,未达到开窗剂量,
46,complete,probe/cycle_000046.csv,treatment/cycle_000046.csv,2026-07-16T15:48:21.564,2026-07-16T15:48:22.003,3,7,612000,6000,200,1000,66.0543,4.15091,2,False,-3.11926,0,28.9333,not_open,未达到开窗剂量,
47,complete,probe/cycle_000047.csv,treatment/cycle_000047.csv,2026-07-16T15:48:22.567,2026-07-16T15:48:23.013,3,7,612000,6000,200,1000,68.8768,-3.89388,0,False,-5.14696,0,28.9333,not_open,未达到开窗剂量,
48,complete,probe/cycle_000048.csv,treatment/cycle_000048.csv,2026-07-16T15:48:23.577,2026-07-16T15:48:24.004,3,7,612000,6000,200,1000,69.5256,-3.46364,0,False,-3.19613,0,28.9333,not_open,未达到开窗剂量,
49,complete,probe/cycle_000049.csv,treatment/cycle_000049.csv,2026-07-16T15:48:24.630,2026-07-16T15:48:25.071,3,7,612000,6000,200,1000,69.0572,-4.4647,0,False,-3.90753,0,28.9333,not_open,未达到开窗剂量,
50,complete,probe/cycle_000050.csv,treatment/cycle_000050.csv,2026-07-16T15:48:25.636,2026-07-16T15:48:26.058,3,7,612000,6000,200,1000,68.7384,-1.96986,0,False,-3.05467,0,28.9333,not_open,未达到开窗剂量,
51,complete,probe/cycle_000051.csv,treatment/cycle_000051.csv,2026-07-16T15:48:26.674,2026-07-16T15:48:27.112,3,7,612000,6000,200,1000,67.2274,-2.36789,0,False,-3.22338,0,28.9333,not_open,未达到开窗剂量,
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-16T15:48:27.723,2026-07-16T15:48:28.163,3,7,612000,6000,200,1000,66.4301,-3.35439,0,False,-4.02926,0,28.9333,not_open,未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-16T15:48:28.776,2026-07-16T15:48:29.226,3,7,612000,6000,200,1000,68.9005,-2.99625,0,False,-3.25932,0,28.9333,not_open,未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-16T15:48:29.791,2026-07-16T15:48:30.213,3,7,612000,6000,200,1000,68.7283,-3.84805,0,False,-3.84286,0,28.9333,not_open,未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-16T15:48:30.828,2026-07-16T15:48:31.270,3,7,612000,6000,200,1000,67.8117,-2.86555,0,False,-3.73193,0,28.9333,not_open,未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-16T15:48:31.896,2026-07-16T15:48:32.334,3,7,612000,6000,200,1000,65.7364,15.431,3,True,-0.302947,32.9268,61.8601,not_open,未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-16T15:48:32.903,2026-07-16T15:48:33.343,3,7,612000,6000,200,1000,67.7384,4.51133,2,False,-3.7261,0,61.8601,not_open,未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-16T15:48:33.909,2026-07-16T15:48:34.347,3,7,612000,6000,200,1000,68.5034,-3.96782,0,False,-3.10009,0,61.8601,not_open,未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-16T15:48:34.900,2026-07-16T15:48:35.314,3,7,612000,6000,200,1000,69.6236,-1.1659,0,False,-2.83268,0,61.8601,not_open,未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-16T15:48:35.923,2026-07-16T15:48:36.363,3,7,612000,6000,200,1000,68.3042,-3.94967,0,False,-4.27594,0,61.8601,not_open,未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-16T15:48:36.989,2026-07-16T15:48:37.433,3,7,612000,6000,200,1000,68.8344,-2.65685,0,False,-3.42594,0,61.8601,not_open,未达到开窗剂量,
