group,file,f0_hz,icd_estimated_f0,icd_fixed_608k,std_mv,ptp_mv,mean_mv,band_60_85k_power,band_450_750k_power,band_1_30_1_43m_power,top_peak_hz,top_peak_power
10 补测一组功放打开的，用做备用,capture_20260703_150244_434.csv,488000.0,5.347629061550954e-05,3.0268754463797788e-05,0.33806981394869495,2.9296870000000004,-0.9105660980399999,2.121604137104229e-05,3.0130130609121376e-05,1.2339853790477098e-05,128000.0,0.010075747680707368
10 补测一组功放打开的，用做备用,capture_20260703_150244_643.csv,702000.0,2.7493357430092626e-05,2.9825412819450085e-05,0.34056135583224306,2.441406,-0.76953092768,2.3961542193810977e-05,3.012229684880099e-05,1.3107503712659696e-05,128000.0,0.01127565510699947
10 补测一组功放打开的，用做备用,capture_20260703_150244_838.csv,488000.0,5.3770823925580006e-05,2.8737004217444234e-05,0.3388177435393819,2.9296870000000004,-0.72236296124,1.767675909846561e-05,3.307145534896025e-05,1.1890402769928591e-05,128000.0,0.010842818837432468
10 补测一组功放打开的，用做备用,capture_20260703_150245_032.csv,700000.0,2.8436825753710578e-05,3.062931098546583e-05,0.33634357487460464,2.441406,-0.77242154812,3.6324447730646876e-05,2.681951358557634e-05,1.108301160953894e-05,128000.0,0.009964741371765444
10 补测一组功放打开的，用做备用,capture_20260703_150245_244.csv,488000.0,5.552982082019836e-05,3.1744705917856714e-05,0.3398772883360745,2.441406,-0.80738248944,2.070830890245792e-05,3.066485927334671e-05,8.80924752269207e-06,128000.0,0.010137326332231241
10 补测一组功放打开的，用做备用,capture_20260703_150245_428.csv,488000.0,4.3542266905004335e-05,2.7966490856534987e-05,0.3400771329720148,2.441406,-0.8026363964000001,1.3880383201396935e-05,3.201978632334362e-05,1.0679481934507566e-05,128000.0,0.009531162324366821
10 补测一组功放打开的，用做备用,capture_20260703_150245_637.csv,488000.0,5.853668338473111e-05,3.1520599883585334e-05,0.3405378461441392,2.441406,-0.80654264524,2.8769420066554144e-05,2.70400702759534e-05,1.205039409074741e-05,128000.0,0.010951922920203186
10 补测一组功放打开的，用做备用,capture_20260703_150245_844.csv,488000.0,5.400542307126465e-05,2.839889344882736e-05,0.33984500854284516,2.441406,-0.8113668632800001,2.3925227992966695e-05,2.8491997479973618e-05,9.15161033229872e-06,128000.0,0.010681791637342924
10 补测一组功放打开的，用做备用,capture_20260703_150246_034.csv,504000.0,5.130942066892657e-05,2.862436624275318e-05,0.33836264985189773,2.441406,-0.8311910826000001,1.691031446788464e-05,2.9523892131977096e-05,9.369710186539278e-06,128000.0,0.011195546345007482
10 补测一组功放打开的，用做备用,capture_20260703_150246_240.csv,636000.0,2.956358541349136e-05,2.913893271785031e-05,0.3398859295574638,2.441406,-0.7793160816,2.9270882890670447e-05,3.398607513005608e-05,7.87282294231979e-06,128000.0,0.01146747600105509
10 补测一组功放打开的，用做备用,capture_20260703_150246_433.csv,488000.0,5.855894581023869e-05,3.1917620568831714e-05,0.34330327007393846,2.441406,-0.8095504605999999,1.8015470266217626e-05,3.160851625342806e-05,9.013438635870591e-06,128000.0,0.010354227561637536
10 补测一组功放打开的，用做备用,capture_20260703_150246_638.csv,468000.0,6.317685449474653e-05,2.9779878004004534e-05,0.3447167939160306,2.9296870000000004,-0.78103483468,2.8927581752398413e-05,2.8539575442690178e-05,1.0393840044840155e-05,128000.0,0.01097997017338982
10 补测一组功放打开的，用做备用,capture_20260703_150246_834.csv,616000.0,3.05348314378065e-05,3.1195242740488214e-05,0.35839702446670446,2.441406,-0.6836715745999998,2.133252745578594e-05,2.594187261578965e-05,1.1784161369569704e-05,128000.0,0.010609260816929632
10 补测一组功放打开的，用做备用,capture_20260703_150247_030.csv,488000.0,5.4626113111413934e-05,3.167564322295259e-05,0.3462936670467552,2.441406,-0.79642546084,1.9231006254662332e-05,3.2486953368486316e-05,1.0884914425066347e-05,128000.0,0.011004021425405353
10 补测一组功放打开的，用做备用,capture_20260703_150247_228.csv,616000.0,3.1634860412377985e-05,3.1001693914615706e-05,1.7268807666208634,8.300782,-0.67445310096,1.6500641016248045e-05,2.738717317286463e-05,8.900116186531031e-06,128000.0,0.011681351092058673
10 补测一组功放打开的，用做备用,capture_20260703_150247_440.csv,616000.0,3.0401555089136222e-05,3.0861638262990815e-05,1.0728515495751039,5.859375,-1.1972265618,1.327772190478425e-05,2.839260204257849e-05,1.0002169616989926e-05,128000.0,0.010184961426406524
10 补测一组功放打开的，用做备用,capture_20260703_150247_631.csv,488000.0,5.896935880565479e-05,3.071668646968762e-05,3.299633389942302,13.671875,-0.15271485987999997,2.313833353322695e-05,3.308023351664072e-05,1.0206241580690626e-05,128000.0,0.011243453926448738
10 补测一组功放打开的，用做备用,capture_20260703_150247_841.csv,488000.0,5.4994729731907126e-05,3.1375025429123444e-05,1.7451478340907955,9.277344,-0.5345897715199999,2.4296916407587065e-05,3.1755777958018165e-05,9.045629750054086e-06,128000.0,0.011337329784000122
10 补测一组功放打开的，用做备用,capture_20260703_150248_033.csv,616000.0,3.1264733261307526e-05,3.2066116038251654e-05,0.34768169368121354,2.441406,-0.7601363999600002,2.2953624052674603e-05,2.9440490535590706e-05,1.2886984095954828e-05,128000.0,0.011148160538775202
10 补测一组功放打开的，用做备用,capture_20260703_150248_240.csv,616000.0,3.3333638275876225e-05,3.377403310125305e-05,0.3498440826949025,2.441406,-0.80259733928,2.4206171144529756e-05,2.98808564945903e-05,1.3323342031878691e-05,128000.0,0.011383704910920752
10 补测一组功放打开的，用做备用,capture_20260703_150248_435.csv,488000.0,5.548567568511934e-05,3.152314390358607e-05,0.34363982289160105,2.441406,-0.8253512416800001,2.1283699295143865e-05,3.5583913202575755e-05,1.2434600618954697e-05,128000.0,0.009569629137696049
10 补测一组功放打开的，用做备用,capture_20260703_150248_643.csv,616000.0,3.1508708557776814e-05,3.01432899631754e-05,0.34582767452454316,2.9296870000000004,-0.8092770238399999,1.7944104403278235e-05,2.9279784430016052e-05,1.2755300920035383e-05,128000.0,0.010265983085403328
10 补测一组功放打开的，用做备用,capture_20260703_150248_836.csv,488000.0,5.663308910820362e-05,3.1439412292057545e-05,0.346217365312174,3.417968,-0.8426949962,1.844348260744176e-05,2.5733099232161597e-05,1.1369655903170678e-05,128000.0,0.009913643595416794
10 补测一组功放打开的，用做备用,capture_20260703_150249_039.csv,488000.0,4.730298593560901e-05,3.232114360479273e-05,0.3447130122313054,2.441406,-0.8309567104800001,2.066132337237904e-05,2.7405254375140705e-05,9.57235765312093e-06,128000.0,0.010211786670398383
10 补测一组功放打开的，用做备用,capture_20260703_150249_230.csv,746000.0,2.851655154100771e-05,3.3430586186767424e-05,0.34819845126532306,2.441406,-0.8516598427600001,1.3660761913543568e-05,3.3248464035113446e-05,9.946713142578125e-06,128000.0,0.009800585451955189
10 补测一组功放打开的，用做备用,capture_20260703_150249_440.csv,700000.0,2.8301517322540246e-05,3.348083865138343e-05,0.3473979675383362,3.417968,-0.8217770244400002,1.5106745581069447e-05,3.112446943768228e-05,1.1011426593245504e-05,128000.0,0.011151032518508738
10 补测一组功放打开的，用做备用,capture_20260703_150249_633.csv,574000.0,3.558701771289924e-05,2.9729392163672947e-05,0.34714493175328054,3.417968,-0.8394723393600001,2.078974782965496e-05,2.7202968182832166e-05,1.2432593684733692e-05,128000.0,0.011418616851994893
10 补测一组功放打开的，用做备用,capture_20260703_150249_839.csv,488000.0,5.587488974587956e-05,3.088625518504497e-05,0.3476634443466438,2.929687,-0.80404265004,1.6050293267693703e-05,2.806420909613722e-05,9.982826441643665e-06,128000.0,0.01056120217553745
10 补测一组功放打开的，用做备用,capture_20260703_150250_042.csv,488000.0,5.394285567442643e-05,3.384884039966387e-05,0.3471123597200092,2.441406,-0.8295895261999999,2.259546249353096e-05,3.478710896801829e-05,1.1706456834780177e-05,128000.0,0.010433043717846006
10 补测一组功放打开的，用做备用,capture_20260703_150250_228.csv,616000.0,3.217124067869418e-05,3.2944647372279456e-05,0.3472641893475566,2.9296870000000004,-0.82408171404,1.7991737003349196e-05,2.9063742946419205e-05,1.1443565156732198e-05,128000.0,0.00996346564322175
10 补测一组功放打开的，用做备用,capture_20260703_150250_438.csv,574000.0,3.608657885890594e-05,3.0514900761008117e-05,0.3460223174192435,3.417968,-0.8439059332,1.265319197351508e-05,3.2428819108986044e-05,1.0242509925496972e-05,128000.0,0.0106054659791242
10 补测一组功放打开的，用做备用,capture_20260703_150250_644.csv,616000.0,3.087704672514884e-05,3.225603315128209e-05,0.34724184840296407,2.9296870000000004,-0.81191374324,7.312585349051602e-06,2.96634851271193e-05,9.707899464082426e-06,128000.0,0.009856080347325602
10 补测一组功放打开的，用做备用,capture_20260703_150250_832.csv,616000.0,3.193852063634468e-05,3.251711947081938e-05,0.34474398466196327,2.441406,-0.8250582763600001,9.117893457332914e-06,2.6562939037129726e-05,1.087061820895698e-05,128000.0,0.009984578928375471
10 补测一组功放打开的，用做备用,capture_20260703_150251_044.csv,574000.0,3.5721677683892285e-05,3.170722528664728e-05,0.34626527632712695,3.417968,-0.8059957744399999,9.268384527843244e-06,2.8784856759692337e-05,1.0962115156445018e-05,128000.0,0.010248651949125267
10 补测一组功放打开的，用做备用,capture_20260703_150251_238.csv,636000.0,3.155011458473818e-05,3.2188142622363244e-05,0.34921889734731715,2.441406,-0.8324996841199999,3.5270693547460564e-05,3.0809447679298325e-05,1.2291385416884837e-05,128000.0,0.01044500728468719
10 补测一组功放打开的，用做备用,capture_20260703_150251_430.csv,616000.0,3.319949698051082e-05,3.3034591513814556e-05,0.3463531962099592,2.9296870000000004,-0.8388278074000001,1.2876203498650538e-05,3.1750440356868624e-05,1.4028039426846733e-05,128000.0,0.010546625810263888
10 补测一组功放打开的，用做备用,capture_20260703_150251_643.csv,488000.0,5.857175646657513e-05,3.2163409605206595e-05,0.34815482812114734,2.9296870000000004,-0.83056609036,1.962054025983865e-05,2.788355425092258e-05,1.1492759864014371e-05,128000.0,0.011357861508884029
10 补测一组功放打开的，用做备用,capture_20260703_150251_832.csv,488000.0,6.113091611381989e-05,3.001859230220397e-05,0.3487618608411742,2.441406,-0.819530932,2.748754576407707e-05,3.1719701608025745e-05,1.1248775266103208e-05,128000.0,0.011263931106819617
10 补测一组功放打开的，用做备用,capture_20260703_150252_042.csv,636000.0,3.180105733538863e-05,3.2686823152727924e-05,0.34633165556660167,2.9296870000000004,-0.8281442119600001,1.7193341444793205e-05,3.361610174709925e-05,1.21123973607711e-05,128000.0,0.009362840985183942
10 补测一组功放打开的，用做备用,capture_20260703_150252_234.csv,488000.0,5.013070343433078e-05,3.3432704112281095e-05,0.3448543843123718,2.9296870000000004,-0.8338082743599999,1.272026018602957e-05,2.978818631346732e-05,1.3970181905981614e-05,128000.0,0.010847504020443682
10 补测一组功放打开的，用做备用,capture_20260703_150252_445.csv,616000.0,3.12611461744701e-05,3.260511897643217e-05,0.34516265378338157,2.441406,-0.8211520229599999,2.9015945741081585e-05,3.107483781187455e-05,1.2083424705301319e-05,128000.0,0.011255312128259315
10 补测一组功放打开的，用做备用,capture_20260703_150252_636.csv,488000.0,6.0499057166460406e-05,3.4229624023567974e-05,0.34476735136617676,2.441406,-0.8029879587600001,1.9831833079924757e-05,2.8086401963361696e-05,1.0735394107613573e-05,128000.0,0.010660420017162383
10 补测一组功放打开的，用做备用,capture_20260703_150252_831.csv,616000.0,3.2227946132406885e-05,3.352541978083942e-05,0.3481522738767682,2.9296870000000004,-0.8391403083600001,1.5212498951933612e-05,3.0075446782849987e-05,1.2646224014478876e-05,128000.0,0.010689846824660742
10 补测一组功放打开的，用做备用,capture_20260703_150253_039.csv,572000.0,3.307605303893448e-05,3.0407541650327985e-05,0.3485872965300369,2.929687,-0.8328903087999999,2.0271011465847392e-05,3.2441352475477425e-05,1.1406186257870734e-05,128000.0,0.010879416951347531
10 补测一组功放打开的，用做备用,capture_20260703_150253_232.csv,616000.0,3.2292587449804345e-05,3.184149003606192e-05,0.34846718388139036,2.9296870000000004,-0.8365621846399999,1.7883169769802964e-05,3.100246716135074e-05,1.266457022730837e-05,128000.0,0.011350451264549286
10 补测一组功放打开的，用做备用,capture_20260703_150253_435.csv,488000.0,5.618301104864964e-05,3.246018398529391e-05,0.3482046825895663,2.9296870000000004,-0.84581999652,3.003475646975305e-05,3.099608441821045e-05,1.0982726157244716e-05,128000.0,0.010412458000124022
10 补测一组功放打开的，用做备用,capture_20260703_150253_643.csv,488000.0,5.868967721848071e-05,3.0079866872183727e-05,0.3458553820882121,2.9296870000000004,-0.8845700021999998,2.9137937043846205e-05,2.8780351586525253e-05,9.94251528983394e-06,128000.0,0.010508878235044693
10 补测一组功放打开的，用做备用,capture_20260703_150253_831.csv,636000.0,3.304512351291156e-05,3.383448377403259e-05,0.3472088706427768,2.9296870000000004,-0.85451140456,2.497921208173301e-05,2.862448789344243e-05,1.3740069499902675e-05,128000.0,0.011141931464565158
10 补测一组功放打开的，用做备用,capture_20260703_150254_033.csv,488000.0,6.106327654588967e-05,3.3433008640082475e-05,0.34351145814000633,3.417968,-0.83880827328,1.5568889713081794e-05,2.6188332833426053e-05,1.3987494117831351e-05,128000.0,0.010944022312962223
10 补测一组功放打开的，用做备用,capture_20260703_150254_237.csv,576000.0,3.3383976558013615e-05,3.19612539416185e-05,0.3435477418543112,2.9296870000000004,-0.8739449989199999,4.0551348219246656e-05,3.198653936502868e-05,8.855870278300428e-06,128000.0,0.010917597171573845
10 补测一组功放打开的，用做备用,capture_20260703_150254_437.csv,488000.0,5.608772928417177e-05,3.085977080832537e-05,0.3477635714082251,2.9296870000000004,-0.8324215585600001,1.2491869982965867e-05,3.297542524420987e-05,8.518917858677664e-06,128000.0,0.010938164641283034
10 补测一组功放打开的，用做备用,capture_20260703_150254_643.csv,488000.0,5.532136886079014e-05,3.4540564370072605e-05,0.3443651915909776,2.9296870000000004,-0.8304293677200002,2.2566106686369114e-05,2.8154042720137407e-05,1.1290360524295786e-05,128000.0,0.010722010142812117
10 补测一组功放打开的，用做备用,capture_20260703_150254_836.csv,710000.0,3.2916251351325144e-05,3.4868855094474875e-05,0.34806659252680616,2.441406,-0.7902340554800001,2.614767886644671e-05,2.8899818805081157e-05,1.2748494145138352e-05,128000.0,0.011045609937740467
10 补测一组功放打开的，用做备用,capture_20260703_150255_041.csv,488000.0,5.418019586246994e-05,3.4679959570862145e-05,0.3474048167901101,2.9296870000000004,-0.8498824965999998,3.091872275143787e-05,3.219441566747498e-05,1.1564743186327598e-05,128000.0,0.011030626907699424
10 补测一组功放打开的，用做备用,capture_20260703_150255_238.csv,486000.0,6.202491731270828e-05,3.3015105345219644e-05,0.3456469918702237,2.441406,-0.8122653052800001,1.7418951451875963e-05,2.9511459071135343e-05,1.1134184798410776e-05,128000.0,0.010275593772045007
10 补测一组功放打开的，用做备用,capture_20260703_150255_435.csv,616000.0,3.2600837416651545e-05,3.2711160046528784e-05,0.34653728707945325,2.441406,-0.85808562284,2.189287939562554e-05,3.063359182789496e-05,1.5373701365874656e-05,128000.0,0.010216730310417303
10 补测一组功放打开的，用做备用,capture_20260703_150255_641.csv,616000.0,3.138931882136405e-05,3.2389896397257004e-05,0.345366915508636,2.441406,-0.8373629642,1.9186601155129774e-05,2.743252583095051e-05,1.0611512568975427e-05,128000.0,0.011078632116328016
10 补测一组功放打开的，用做备用,capture_20260703_150255_836.csv,488000.0,4.87397392427855e-05,3.0614201032139546e-05,0.3443316630236652,2.9296870000000004,-0.8599606207199999,2.7802809666194512e-05,2.6435341459710604e-05,1.1177244881202596e-05,128000.0,0.010094196152855365
10 补测一组功放打开的，用做备用,capture_20260703_150256_033.csv,488000.0,6.157768662165962e-05,3.1662062801331114e-05,0.34764397717521894,2.9296870000000004,-0.83601530716,2.0571504995734557e-05,2.9352420171199015e-05,1.0652087187824703e-05,128000.0,0.010202740790707897
10 补测一组功放打开的，用做备用,capture_20260703_150256_235.csv,636000.0,2.8967758969377653e-05,2.980704170744588e-05,0.34853597903525935,2.441406,-0.8641012496,3.065367818272688e-05,3.300629178385372e-05,1.0706778401632819e-05,128000.0,0.010349788634926096
10 补测一组功放打开的，用做备用,capture_20260703_150256_441.csv,658000.0,2.916446062364584e-05,3.124151956126628e-05,0.3455144204700285,2.9296870000000004,-0.85945281036,3.541842626833869e-05,2.989742669217527e-05,1.197541846409678e-05,128000.0,0.009943543944142026
10 补测一组功放打开的，用做备用,capture_20260703_150256_638.csv,528000.0,4.074262176054582e-05,3.2866807818164114e-05,0.34439322316229454,2.441406,-0.83683561724,2.112407988906934e-05,2.90873096946754e-05,1.3955861590403866e-05,128000.0,0.009957267823762266
10 补测一组功放打开的，用做备用,capture_20260703_150256_841.csv,488000.0,5.0792772606917344e-05,3.143077784810568e-05,0.34738913868596333,2.441406,-0.83548796376,3.227399559754266e-05,2.8745795385231507e-05,1.2679392023313083e-05,128000.0,0.010992122357663312
10 补测一组功放打开的，用做备用,capture_20260703_150257_035.csv,746000.0,2.840268637327089e-05,3.154329299969694e-05,0.34569717870570443,2.9296870000000004,-0.8280465566799999,2.0684581380894284e-05,3.072747685387245e-05,1.0310367211735548e-05,128000.0,0.010786900740105142
10 补测一组功放打开的，用做备用,capture_20260703_150257_242.csv,616000.0,3.019564360890983e-05,3.050868089026365e-05,0.34658980884833196,3.417968,-0.8506637473599999,1.3547731492868122e-05,2.8263854066223035e-05,1.1391265786379654e-05,128000.0,0.010131567573259202
10 补测一组功放打开的，用做备用,capture_20260703_150257_445.csv,616000.0,3.555413515998817e-05,3.584862419492183e-05,0.3477453902456132,2.9296870000000004,-0.84142546584,1.8810740056660648e-05,2.5951274769858666e-05,1.1724760101267555e-05,128000.0,0.010678094530739734
10 补测一组功放打开的，用做备用,capture_20260703_150257_644.csv,616000.0,3.2665858171510714e-05,3.285677736449778e-05,0.3469917738659628,2.929687,-0.8608981238399999,1.9985563986590068e-05,3.6996046132673646e-05,1.2178284199204657e-05,128000.0,0.009628577868278452
10 补测一组功放打开的，用做备用,capture_20260703_150257_829.csv,488000.0,5.341725989048837e-05,3.0680008718231606e-05,0.3475059339797193,2.9296870000000004,-0.8313082769600001,1.2876512330897179e-05,2.547289092134982e-05,9.710507623397764e-06,128000.0,0.010578619504759624
10 补测一组功放打开的，用做备用,capture_20260703_150258_037.csv,572000.0,3.474540432846029e-05,3.272509635779658e-05,0.34656582525136986,2.9296870000000004,-0.8065231209200001,1.191990293358416e-05,2.691556383518609e-05,9.584917096761065e-06,128000.0,0.0094231216758226
10 补测一组功放打开的，用做备用,capture_20260703_150258_244.csv,616000.0,3.258168552594825e-05,3.358109684374911e-05,0.3470701047625481,3.417968,-0.83433562016,1.725795223041612e-05,2.5204132026658274e-05,1.0031128430379598e-05,128000.0,0.01151923358279509
10 补测一组功放打开的，用做备用,capture_20260703_150258_437.csv,528000.0,4.489450700998298e-05,3.1008824868576464e-05,0.34808457285778055,2.9296870000000004,-0.85199187416,1.5041415065260947e-05,2.62375658190132e-05,1.3038950645574026e-05,128000.0,0.011275927678491055
10 补测一组功放打开的，用做备用,capture_20260703_150258_629.csv,722000.0,2.8302124846238847e-05,3.1550107664563e-05,0.34706698612796777,2.9296870000000004,-0.83693327636,2.215078567474597e-05,2.965722384911937e-05,1.0391767740277435e-05,128000.0,0.010661195753924723
10 补测一组功放打开的，用做备用,capture_20260703_150258_833.csv,574000.0,3.5357703327239995e-05,3.1900352587349104e-05,0.34712189767226515,2.441406,-0.85031218432,1.4847902354474126e-05,2.6383643860462533e-05,1.3184173084214131e-05,128000.0,0.01054987752200881
10 补测一组功放打开的，用做备用,capture_20260703_150259_045.csv,616000.0,3.1670278202621286e-05,3.32114366844422e-05,0.34372297210352665,2.441406,-0.79976530388,1.5951552115355994e-05,2.8694303042656487e-05,1.0731500447184874e-05,128000.0,0.009470745765876299
10 补测一组功放打开的，用做备用,capture_20260703_150259_229.csv,488000.0,6.036539201048225e-05,3.3480594193777946e-05,0.3499465682265461,2.441406,-0.8526168738800001,2.8980649544314247e-05,2.9106972536801412e-05,1.1536220321986569e-05,128000.0,0.011137990711600671
10 补测一组功放打开的，用做备用,capture_20260703_150259_433.csv,488000.0,5.630496818123407e-05,3.246549833303795e-05,0.3455251435048718,2.9296870000000004,-0.83226530512,2.0568278371275765e-05,2.764930309245473e-05,1.2807092043604632e-05,128000.0,0.010399150873333065
10 补测一组功放打开的，用做备用,capture_20260703_150259_644.csv,574000.0,3.516266594758115e-05,3.193160787025755e-05,0.348228561593877,2.9296870000000004,-0.8399606224400001,1.2186424157441954e-05,3.1386517345774795e-05,1.173579693477311e-05,128000.0,0.010263577786413016
10 补测一组功放打开的，用做备用,capture_20260703_150259_838.csv,700000.0,2.9007455117474244e-05,3.04027106513256e-05,0.342041107250927,2.441406,-0.8366207728400001,2.6844884608341533e-05,2.88799851977265e-05,8.433280249102522e-06,128000.0,0.01036283370173514
10 补测一组功放打开的，用做备用,capture_20260703_150300_034.csv,616000.0,3.18061468101843e-05,3.321033785356514e-05,0.3467029951845064,2.441406,-0.8018746812800001,1.6856246049072893e-05,2.738488020304622e-05,9.6272756641665e-06,128000.0,0.010596921191608589
10 补测一组功放打开的，用做备用,capture_20260703_150300_237.csv,488000.0,6.292998179095993e-05,3.387044030215242e-05,0.3467588571489213,2.9296870000000004,-0.8124606197600002,2.6100772562641787e-05,2.6652809041129306e-05,1.2336443868207218e-05,128000.0,0.011042047284703095
10 补测一组功放打开的，用做备用,capture_20260703_150300_444.csv,744000.0,2.9079009777610874e-05,3.221420491612094e-05,0.3464460803368318,2.9296870000000004,-0.8692965630399999,1.7878582177662795e-05,3.2039086004401805e-05,1.2092469629413654e-05,128000.0,0.010218757812760064
10 补测一组功放打开的，用做备用,capture_20260703_150300_640.csv,616000.0,3.306006119458126e-05,3.319636562514777e-05,0.34444291637636465,2.9296870000000004,-0.8457028064,1.9045480222886733e-05,3.2299356056015824e-05,9.986008508594507e-06,128000.0,0.010517777203040125
10 补测一组功放打开的，用做备用,capture_20260703_150300_828.csv,488000.0,5.707488376942891e-05,3.444448625346847e-05,0.3499877076755768,2.9296870000000004,-0.86314422004,1.535149208599954e-05,2.8814919297056392e-05,1.1261884413676622e-05,128000.0,0.010808762010106651
10 补测一组功放打开的，用做备用,capture_20260703_150301_037.csv,574000.0,3.223326872137797e-05,2.969640207408145e-05,0.3450169412554667,2.9296870000000004,-0.87720671772,2.874322995137953e-05,2.8805693644504634e-05,1.0658131651637061e-05,128000.0,0.010055315404185368
10 补测一组功放打开的，用做备用,capture_20260703_150301_233.csv,702000.0,3.2838968476054005e-05,3.2324319666895064e-05,0.34953123118250523,3.417968,-0.8503121880399999,2.4761419751192574e-05,3.428889423673945e-05,1.0363234160500503e-05,128000.0,0.011319017995243963
10 补测一组功放打开的，用做备用,capture_20260703_150301_428.csv,616000.0,3.287642406786484e-05,3.402401983687632e-05,0.3456442479022527,2.441406,-0.80179655536,1.8160154234348385e-05,3.137462828341349e-05,1.158140547261898e-05,128000.0,0.010735398508134122
10 补测一组功放打开的，用做备用,capture_20260703_150301_641.csv,574000.0,3.296321215603138e-05,3.084887193727262e-05,0.3456204375049967,2.9296870000000004,-0.8273238980800001,1.9192098714210365e-05,3.1033161385912113e-05,1.1375214754288044e-05,128000.0,0.010816274024407841
10 补测一组功放打开的，用做备用,capture_20260703_150301_837.csv,740000.0,3.0069850209479106e-05,3.2743588528355825e-05,0.345212823279649,2.9296870000000004,-0.8106637403600001,1.5333380685370895e-05,2.8964758529601363e-05,1.1796924684654894e-05,128000.0,0.010895412200314338
10 补测一组功放打开的，用做备用,capture_20260703_150302_029.csv,638000.0,3.0463249986865507e-05,3.121642107571021e-05,0.34559053967058007,2.441406,-0.84136687068,3.735973599412448e-05,2.859747995538151e-05,1.0862282447558943e-05,128000.0,0.01088499019301098
10 补测一组功放打开的，用做备用,capture_20260703_150302_239.csv,742000.0,3.1380839972592486e-05,3.0623770711477265e-05,0.3471342206347913,3.417968,-0.82951140112,2.751733181584858e-05,2.908446354736263e-05,1.2202112770402867e-05,128000.0,0.010586358456537215
10 补测一组功放打开的，用做备用,capture_20260703_150302_445.csv,488000.0,5.356034310866744e-05,3.3445277573800685e-05,0.34904472134257297,2.9296870000000004,-0.8694528147199999,3.2069426246746145e-05,3.0068635447325704e-05,9.997547556513646e-06,128000.0,0.011386136789437581
10 补测一组功放打开的，用做备用,capture_20260703_150302_640.csv,700000.0,2.9275601711208298e-05,3.185184830534546e-05,0.34982174590006604,2.929687,-0.8110348384,1.638831532402527e-05,3.0975279380386603e-05,1.211493383842276e-05,128000.0,0.011398023529158842
10 补测一组功放打开的，用做备用,capture_20260703_150302_833.csv,488000.0,5.1405285131947716e-05,3.07399528285998e-05,0.34934241113448256,2.9296870000000004,-0.8098824937600001,3.0608943739271866e-05,2.7761489839897967e-05,1.0127842635537141e-05,128000.0,0.011031390386765094
10 补测一组功放打开的，用做备用,capture_20260703_150303_043.csv,616000.0,4.1410516613138436e-05,4.0655807557071395e-05,0.39371327595339134,4.8828130000000005,-0.73263642236,2.4426768889831364e-05,3.4035829442506366e-05,1.4469766284033212e-05,128000.0,0.010833586141343117
10 补测一组功放打开的，用做备用,capture_20260703_150303_239.csv,616000.0,4.1983040110306645e-05,4.106062884769432e-05,2.5493197876864735,12.695312000000001,-2.1360351286,1.4872576945974075e-05,3.3013519945749945e-05,1.4123685414662297e-05,128000.0,0.01101108640863593
10 补测一组功放打开的，用做备用,capture_20260703_150303_431.csv,488000.0,0.0001074884190928761,8.324454579953386e-05,2.414926498545095,16.113281,-0.8271094651599998,4.275239010243096e-05,4.448955462117535e-05,2.9672025734204837e-05,128000.0,0.010345087119830893
10 补测一组功放打开的，用做备用,capture_20260703_150303_643.csv,700000.0,8.569634612730314e-05,8.467238905662781e-05,0.5497441072097948,10.742187,-1.8807617277200002,4.58211351184517e-05,4.616512930249394e-05,2.5758320693177258e-05,128000.0,0.011680016295604057
10 补测一组功放打开的，用做备用,capture_20260703_150303_837.csv,690000.0,7.367877585299099e-05,7.174851047466009e-05,0.5161793679321042,9.765625,-1.37033198476,4.27894225054897e-05,4.6668154246025696e-05,2.2960816000787015e-05,128000.0,0.010709034867813584
10 补测一组功放打开的，用做备用,capture_20260703_150304_033.csv,488000.0,9.467352498777796e-05,7.89718410194606e-05,0.533094883880538,11.230469,-1.2256053516799998,3.7194572368364994e-05,5.124425594017881e-05,2.8862605816953958e-05,128000.0,0.011028415922170038
10 补测一组功放打开的，用做备用,capture_20260703_150304_231.csv,594000.0,6.731484866384417e-05,6.840848430532367e-05,0.5061792977837539,9.277343,-0.8376755138,4.003818007693648e-05,4.095851661073049e-05,2.2303861364249627e-05,128000.0,0.011220121013429958
10 补测一组功放打开的，用做备用,capture_20260703_150304_437.csv,696000.0,6.470776239900195e-05,6.846260848087306e-05,0.5027029679859778,9.277344,-0.5287107110400001,2.7685452044126595e-05,4.258485166979025e-05,2.3228106046130626e-05,128000.0,0.011445345397541051
10 补测一组功放打开的，用做备用,capture_20260703_150304_632.csv,616000.0,6.763145229891032e-05,6.718742435008647e-05,0.4950801273129441,8.789062000000001,-0.68029269964,3.573542149192579e-05,4.5573436944153486e-05,2.4002697311110033e-05,128000.0,0.011219321020074785
10 补测一组功放打开的，用做备用,capture_20260703_150304_841.csv,616000.0,6.743886814611644e-05,6.499546608782743e-05,0.5028873548075731,9.765625,-0.86064426836,2.8771365126268253e-05,4.166892417861607e-05,2.2366617715713086e-05,128000.0,0.011091266353528865
10 补测一组功放打开的，用做备用,capture_20260703_150305_045.csv,504000.0,7.305915072268353e-05,5.221357071876561e-05,0.4463784995182551,8.789063,-1.0859958936399998,2.2385240723403277e-05,3.1641833270865005e-05,2.039159178262599e-05,128000.0,0.010431523845238365
