file,strongest_frequency_hz,strongest_frequency_khz,strongest_power,std_mv,ptp_mv
capture_20260703_144132_489.csv,128000.0,128.0,0.009557064574741423,0.34561633788101775,2.441406
capture_20260703_144132_678.csv,127000.0,127.0,0.009655785197385101,0.3446780634161725,2.9296870000000004
capture_20260703_144132_882.csv,128000.0,128.0,0.007947702839852418,0.3475609911240016,2.9296870000000004
capture_20260703_144133_091.csv,127000.0,127.0,0.010743072525981645,0.3482481222641676,2.441406
capture_20260703_144133_283.csv,128000.0,128.0,0.00937478188013862,0.3473197156867627,2.9296870000000004
capture_20260703_144133_490.csv,127000.0,127.0,0.009786859993737832,0.34910723173306646,2.9296870000000004
capture_20260703_144133_679.csv,128000.0,128.0,0.010719948985702265,0.3477233255470283,2.9296870000000004
capture_20260703_144133_882.csv,127000.0,127.0,0.008725576629608357,0.34715788594320407,2.9296870000000004
capture_20260703_144134_090.csv,128000.0,128.0,0.011007506821887982,0.3457352602961445,2.9296870000000004
capture_20260703_144134_294.csv,128000.0,128.0,0.008673352798130746,0.34596433540086396,2.441406
capture_20260703_144134_486.csv,128000.0,128.0,0.008630567615212742,0.34793036567372065,2.9296870000000004
capture_20260703_144134_683.csv,128000.0,128.0,0.00893201604065318,0.3459503432797388,2.9296870000000004
capture_20260703_144134_886.csv,128000.0,128.0,0.009237005917880771,0.3473659314143646,2.441406
capture_20260703_144135_091.csv,128000.0,128.0,0.010063125642511463,0.34563903660069567,3.90625
capture_20260703_144135_280.csv,128000.0,128.0,0.009300406659253711,0.3424953324995263,2.9296870000000004
capture_20260703_144135_488.csv,128000.0,128.0,0.010587844103799576,0.3471835741478693,2.9296870000000004
capture_20260703_144135_680.csv,127000.0,127.0,0.01078943743177603,0.34567381563447963,2.9296870000000004
capture_20260703_144135_887.csv,128000.0,128.0,0.010614008584888774,0.3466345081871965,2.9296870000000004
capture_20260703_144136_083.csv,128000.0,128.0,0.008433571886891056,0.3433459921629635,2.9296870000000004
capture_20260703_144136_291.csv,128000.0,128.0,0.00930215902385819,0.3480703585126255,2.9296870000000004
capture_20260703_144136_484.csv,128000.0,128.0,0.009882207178911357,0.3421208133907421,2.441406
capture_20260703_144136_680.csv,128000.0,128.0,0.00906089861214845,0.34452564517781964,2.9296870000000004
capture_20260703_144136_890.csv,128000.0,128.0,0.008133841566496592,0.34516281834944273,2.441406
capture_20260703_144137_081.csv,127000.0,127.0,0.009034208311157034,0.3450320713667049,2.9296870000000004
capture_20260703_144137_289.csv,127000.0,127.0,0.009428117759790093,0.34619624028127044,2.9296870000000004
capture_20260703_144137_483.csv,127000.0,127.0,0.008750491809162916,0.35061639709867937,2.9296870000000004
capture_20260703_144137_686.csv,128000.0,128.0,0.010740485003942554,0.34573724050239957,2.9296870000000004
capture_20260703_144137_891.csv,128000.0,128.0,0.010466661476108032,0.3493867713173253,2.9296870000000004
capture_20260703_144138_079.csv,127000.0,127.0,0.010098878926982751,0.34472078639779474,2.441406
capture_20260703_144138_289.csv,128000.0,128.0,0.010360430534003238,0.3454556224334178,2.9296870000000004
capture_20260703_144138_484.csv,127000.0,127.0,0.009293833633090599,0.34580590995041016,2.441406
capture_20260703_144138_696.csv,127000.0,127.0,0.009857241107894838,0.3452939370839044,2.441406
capture_20260703_144138_890.csv,128000.0,128.0,0.010830472249450215,0.3480763166435822,2.441406
capture_20260703_144139_082.csv,128000.0,128.0,0.007850708884527836,0.34501836250390144,2.9296870000000004
capture_20260703_144139_288.csv,127000.0,127.0,0.009304025009019739,0.34854357782674944,2.9296870000000004
capture_20260703_144139_480.csv,128000.0,128.0,0.010216653426475153,0.34922745714368303,2.9296870000000004
capture_20260703_144139_689.csv,128000.0,128.0,0.010171562547568245,0.35111320726985285,2.9296870000000004
capture_20260703_144139_880.csv,128000.0,128.0,0.009423610188535854,0.34501206964084147,2.9296870000000004
capture_20260703_144140_087.csv,127000.0,127.0,0.00945963384737118,0.34655983870077944,2.9296870000000004
capture_20260703_144140_280.csv,127000.0,127.0,0.007676762000023203,0.3443712648093043,2.9296870000000004
capture_20260703_144140_489.csv,127000.0,127.0,0.009174340763092733,0.34974885904656977,2.9296870000000004
capture_20260703_144140_679.csv,128000.0,128.0,0.010359301757600354,0.3462429200489268,2.9296870000000004
capture_20260703_144140_886.csv,128000.0,128.0,0.008401888667799402,0.345450483134953,2.9296870000000004
capture_20260703_144141_091.csv,128000.0,128.0,0.010397061400063445,0.34531307754655594,2.9296870000000004
