cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
20,complete,probe/cycle_000020.csv,treatment/cycle_000020.csv,2026-07-16T15:36:02.302,2026-07-16T15:36:02.741,3,7,612000,6000,200,1000,52.3713,2.22196,1,False,-3.15534,0,0,not_open,未达到开窗剂量,
21,complete,probe/cycle_000021.csv,treatment/cycle_000021.csv,2026-07-16T15:36:03.310,2026-07-16T15:36:03.747,3,7,612000,6000,200,1000,51.2814,3.21434,1,False,-3.59507,0,0,not_open,未达到开窗剂量,
22,complete,probe/cycle_000022.csv,treatment/cycle_000022.csv,2026-07-16T15:36:04.313,2026-07-16T15:36:04.754,3,7,612000,6000,200,1000,52.8573,3.43825,1,False,-3.26005,0,0,not_open,未达到开窗剂量,
23,complete,probe/cycle_000023.csv,treatment/cycle_000023.csv,2026-07-16T15:36:05.324,2026-07-16T15:36:05.764,3,7,612000,6000,200,1000,49.3051,4.20815,1,False,-2.95214,0,0,not_open,未达到开窗剂量,
24,complete,probe/cycle_000024.csv,treatment/cycle_000024.csv,2026-07-16T15:36:06.326,2026-07-16T15:36:06.764,3,7,612000,6000,200,1000,53.1924,-1.57024,0,False,-4.06146,0,0,not_open,未达到开窗剂量,
25,complete,probe/cycle_000025.csv,treatment/cycle_000025.csv,2026-07-16T15:36:07.337,2026-07-16T15:36:07.779,3,7,612000,6000,200,1000,51.8673,1.40596,1,False,-4.73671,0,0,not_open,未达到开窗剂量,
26,complete,probe/cycle_000026.csv,treatment/cycle_000026.csv,2026-07-16T15:36:08.342,2026-07-16T15:36:08.766,3,7,612000,6000,200,1000,47.4913,1.26179,1,False,-2.76734,0,0,not_open,未达到开窗剂量,
27,complete,probe/cycle_000027.csv,treatment/cycle_000027.csv,2026-07-16T15:36:09.394,2026-07-16T15:36:09.832,3,7,612000,6000,200,1000,49.5933,1.84304,1,False,-2.09259,0,0,not_open,未达到开窗剂量,
28,complete,probe/cycle_000028.csv,treatment/cycle_000028.csv,2026-07-16T15:36:10.395,2026-07-16T15:36:10.803,3,7,612000,6000,200,1000,50.0001,2.06485,1,False,-4.30708,0,0,not_open,未达到开窗剂量,
29,complete,probe/cycle_000029.csv,treatment/cycle_000029.csv,2026-07-16T15:36:11.434,2026-07-16T15:36:11.873,3,7,612000,6000,200,1000,51.531,-0.965819,0,False,-3.3671,0,0,not_open,未达到开窗剂量,
30,complete,probe/cycle_000030.csv,treatment/cycle_000030.csv,2026-07-16T15:36:12.437,2026-07-16T15:36:12.867,3,7,612000,6000,200,1000,51.1948,1.57632,1,False,-4.48452,0,0,not_open,未达到开窗剂量,
31,complete,probe/cycle_000031.csv,treatment/cycle_000031.csv,2026-07-16T15:36:13.482,2026-07-16T15:36:13.921,3,7,612000,6000,200,1000,46.5762,1.44614,0,False,-3.33701,0,0,not_open,未达到开窗剂量,
32,complete,probe/cycle_000032.csv,treatment/cycle_000032.csv,2026-07-16T15:36:14.549,2026-07-16T15:36:14.976,3,7,612000,6000,200,1000,56.1981,6.00377,1,False,-3.14063,0,0,not_open,未达到开窗剂量,
33,complete,probe/cycle_000033.csv,treatment/cycle_000033.csv,2026-07-16T15:36:15.587,2026-07-16T15:36:16.011,3,7,612000,6000,200,1000,54.412,5.60703,2,False,-2.86787,0,0,not_open,未达到开窗剂量,
34,complete,probe/cycle_000034.csv,treatment/cycle_000034.csv,2026-07-16T15:36:16.623,2026-07-16T15:36:17.047,3,7,612000,6000,200,1000,39.184,3.37447,2,False,-3.1652,0,0,not_open,未达到开窗剂量,
35,complete,probe/cycle_000035.csv,treatment/cycle_000035.csv,2026-07-16T15:36:17.674,2026-07-16T15:36:18.103,3,7,612000,6000,200,1000,48.0672,1.3477,1,False,-4.29411,0,0,not_open,未达到开窗剂量,
36,complete,probe/cycle_000036.csv,treatment/cycle_000036.csv,2026-07-16T15:36:18.730,2026-07-16T15:36:19.170,3,7,612000,6000,200,1000,56.4614,3.56547,2,False,-2.5955,0,0,not_open,未达到开窗剂量,
37,complete,probe/cycle_000037.csv,treatment/cycle_000037.csv,2026-07-16T15:36:19.737,2026-07-16T15:36:20.175,3,7,612000,6000,200,1000,48.4216,2.09032,1,False,-3.26278,0,0,not_open,未达到开窗剂量,
38,complete,probe/cycle_000038.csv,treatment/cycle_000038.csv,2026-07-16T15:36:20.743,2026-07-16T15:36:21.186,3,7,612000,6000,200,1000,54.3925,3.89192,1,False,-3.35551,0,0,not_open,未达到开窗剂量,
39,complete,probe/cycle_000039.csv,treatment/cycle_000039.csv,2026-07-16T15:36:21.748,2026-07-16T15:36:22.206,3,7,612000,6000,200,1000,50.5719,1.04191,0,False,-4.05698,0,0,not_open,未达到开窗剂量,
40,complete,probe/cycle_000040.csv,treatment/cycle_000040.csv,2026-07-16T15:36:22.770,2026-07-16T15:36:23.192,3,7,612000,6000,200,1000,54.6345,7.07496,1,False,-2.60233,0,0,not_open,未达到开窗剂量,
41,complete,probe/cycle_000041.csv,treatment/cycle_000041.csv,2026-07-16T15:36:23.807,2026-07-16T15:36:24.245,3,7,612000,6000,200,1000,44.8083,7.49087,2,False,-2.98382,0,0,not_open,未达到开窗剂量,
42,complete,probe/cycle_000042.csv,treatment/cycle_000042.csv,2026-07-16T15:36:24.871,2026-07-16T15:36:25.314,3,7,612000,6000,200,1000,42.6849,4.28638,2,False,-2.59871,0,0,not_open,未达到开窗剂量,
43,complete,probe/cycle_000043.csv,treatment/cycle_000043.csv,2026-07-16T15:36:25.881,2026-07-16T15:36:26.305,3,7,612000,6000,200,1000,35.1847,3.92537,2,False,-2.48703,0,0,not_open,未达到开窗剂量,
44,complete,probe/cycle_000044.csv,treatment/cycle_000044.csv,2026-07-16T15:36:26.936,2026-07-16T15:36:27.379,3,7,612000,6000,200,1000,53.1031,4.53862,2,False,-2.65491,0,0,not_open,未达到开窗剂量,
45,complete,probe/cycle_000045.csv,treatment/cycle_000045.csv,2026-07-16T15:36:27.944,2026-07-16T15:36:28.381,3,7,612000,6000,200,1000,51.8396,2.19473,1,False,-2.83973,0,0,not_open,未达到开窗剂量,
46,complete,probe/cycle_000046.csv,treatment/cycle_000046.csv,2026-07-16T15:36:28.950,2026-07-16T15:36:29.374,3,7,612000,6000,200,1000,56.3522,2.68769,1,False,-3.98696,0,0,not_open,未达到开窗剂量,
47,complete,probe/cycle_000047.csv,treatment/cycle_000047.csv,2026-07-16T15:36:29.998,2026-07-16T15:36:30.424,3,7,612000,6000,200,1000,47.0579,6.68978,2,False,-2.50556,0,0,not_open,未达到开窗剂量,
48,complete,probe/cycle_000048.csv,treatment/cycle_000048.csv,2026-07-16T15:36:31.036,2026-07-16T15:36:31.478,3,7,612000,6000,200,1000,48.684,1.1591,1,False,-2.55734,0,0,not_open,未达到开窗剂量,
49,complete,probe/cycle_000049.csv,treatment/cycle_000049.csv,2026-07-16T15:36:32.106,2026-07-16T15:36:32.547,3,7,612000,6000,200,1000,55.3391,5.98164,2,False,-2.91044,0,0,not_open,未达到开窗剂量,
50,complete,probe/cycle_000050.csv,treatment/cycle_000050.csv,2026-07-16T15:36:33.119,2026-07-16T15:36:33.559,3,7,612000,6000,200,1000,54.2091,2.13774,1,False,-3.2605,0,0,not_open,未达到开窗剂量,
51,complete,probe/cycle_000051.csv,treatment/cycle_000051.csv,2026-07-16T15:36:34.127,2026-07-16T15:36:34.565,3,7,612000,6000,200,1000,43.9237,8.36507,2,False,-2.47414,0,0,not_open,未达到开窗剂量,
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-16T15:36:35.136,2026-07-16T15:36:35.571,3,7,612000,6000,200,1000,54.4634,10.294,2,False,-2.73305,0,0,not_open,未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-16T15:36:36.180,2026-07-16T15:36:36.603,3,7,612000,6000,200,1000,46.2478,4.55545,2,False,-3.10285,0,0,not_open,未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-16T15:36:37.234,2026-07-16T15:36:37.677,3,7,612000,6000,200,1000,46.0967,4.92106,2,False,-2.74118,0,0,not_open,未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-16T15:36:38.244,2026-07-16T15:36:38.685,3,7,612000,6000,200,1000,54.1741,3.90563,2,False,-3.49722,0,0,not_open,未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-16T15:36:39.251,2026-07-16T15:36:39.692,3,7,612000,6000,200,1000,48.5653,1.72767,0,False,-4.04616,0,0,not_open,未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-16T15:36:40.256,2026-07-16T15:36:40.696,3,7,612000,6000,200,1000,51.3836,1.96741,1,False,-3.67771,0,0,not_open,未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-16T15:36:41.258,2026-07-16T15:36:41.700,3,7,612000,6000,200,1000,52.7975,1.32655,0,False,-2.53451,0,0,not_open,未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-16T15:36:42.265,2026-07-16T15:36:42.708,3,7,612000,6000,200,1000,45.698,1.88313,1,False,-3.50469,0,0,not_open,未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-16T15:36:43.275,2026-07-16T15:36:43.716,3,7,612000,6000,200,1000,53.2852,6.00643,2,False,-3.49267,0,0,not_open,未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-16T15:36:44.285,2026-07-16T15:36:44.726,3,7,612000,6000,200,1000,45.1987,-0.15519,0,False,-3.07001,0,0,not_open,未达到开窗剂量,
62,complete,probe/cycle_000062.csv,treatment/cycle_000062.csv,2026-07-16T15:36:45.292,2026-07-16T15:36:45.729,3,7,612000,6000,200,1000,47.1733,1.07323,1,False,-3.22865,0,0,not_open,未达到开窗剂量,
63,complete,probe/cycle_000063.csv,treatment/cycle_000063.csv,2026-07-16T15:36:46.299,2026-07-16T15:36:46.737,3,7,612000,6000,200,1000,43.8615,4.73213,2,False,-4.45704,0,0,not_open,未达到开窗剂量,
64,complete,probe/cycle_000064.csv,treatment/cycle_000064.csv,2026-07-16T15:36:47.302,2026-07-16T15:36:47.742,3,7,612000,6000,200,1000,50.0536,2.9677,2,False,-3.54974,0,0,not_open,未达到开窗剂量,
65,complete,probe/cycle_000065.csv,treatment/cycle_000065.csv,2026-07-16T15:36:48.297,2026-07-16T15:36:48.738,3,7,612000,6000,200,1000,55.5723,0.281402,1,False,-4.77317,0,0,not_open,未达到开窗剂量,
66,complete,probe/cycle_000066.csv,treatment/cycle_000066.csv,2026-07-16T15:36:49.350,2026-07-16T15:36:49.792,3,7,612000,6000,200,1000,49.3135,2.35536,1,False,-3.43868,0,0,not_open,未达到开窗剂量,
67,complete,probe/cycle_000067.csv,treatment/cycle_000067.csv,2026-07-16T15:36:50.406,2026-07-16T15:36:50.843,3,7,612000,6000,200,1000,48.5524,-0.298148,0,False,-4.42162,0,0,not_open,未达到开窗剂量,
68,complete,probe/cycle_000068.csv,treatment/cycle_000068.csv,2026-07-16T15:36:51.470,2026-07-16T15:36:51.894,3,7,612000,6000,200,1000,51.2702,1.1793,1,False,-3.89546,0,0,not_open,未达到开窗剂量,
69,complete,probe/cycle_000069.csv,treatment/cycle_000069.csv,2026-07-16T15:36:52.525,2026-07-16T15:36:52.950,3,7,612000,6000,200,1000,57.6618,4.29307,2,False,-3.08979,0,0,not_open,未达到开窗剂量,
70,complete,probe/cycle_000070.csv,treatment/cycle_000070.csv,2026-07-16T15:36:53.566,2026-07-16T15:36:54.008,3,7,612000,6000,200,1000,35.8038,3.79691,1,False,-3.4835,0,0,not_open,未达到开窗剂量,
71,complete,probe/cycle_000071.csv,treatment/cycle_000071.csv,2026-07-16T15:36:54.632,2026-07-16T15:36:55.056,3,7,612000,6000,200,1000,46.9015,0.0157918,0,False,-2.95104,0,0,not_open,未达到开窗剂量,
72,complete,probe/cycle_000072.csv,treatment/cycle_000072.csv,2026-07-16T15:36:55.688,2026-07-16T15:36:56.128,3,7,612000,6000,200,1000,49.3852,4.91341,2,False,-3.08896,0,0,not_open,未达到开窗剂量,
73,complete,probe/cycle_000073.csv,treatment/cycle_000073.csv,2026-07-16T15:36:56.677,2026-07-16T15:36:57.112,3,7,612000,6000,200,1000,50.6672,0.549097,1,False,-3.35068,0,0,not_open,未达到开窗剂量,
74,complete,probe/cycle_000074.csv,treatment/cycle_000074.csv,2026-07-16T15:36:57.727,2026-07-16T15:36:58.166,3,7,612000,6000,200,1000,43.3051,1.23799,0,False,-3.29911,0,0,not_open,未达到开窗剂量,
75,complete,probe/cycle_000075.csv,treatment/cycle_000075.csv,2026-07-16T15:36:58.794,2026-07-16T15:36:59.234,3,7,612000,6000,200,1000,51.909,1.29684,1,False,-2.3936,0,0,not_open,未达到开窗剂量,
76,complete,probe/cycle_000076.csv,treatment/cycle_000076.csv,2026-07-16T15:36:59.803,2026-07-16T15:37:00.244,3,7,612000,6000,200,1000,51.9978,0.0104355,1,False,-2.74154,0,0,not_open,未达到开窗剂量,
