cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
1,complete,probe/cycle_000001.csv,treatment/cycle_000001.csv,2026-07-16T15:41:00.106,2026-07-16T15:41:00.520,3,7,612000,6000,200,1000,63.4651,-2.26481,0,False,-2.91115,0,0,not_open,未达到开窗剂量,
2,complete,probe/cycle_000002.csv,treatment/cycle_000002.csv,2026-07-16T15:41:01.211,2026-07-16T15:41:01.687,3,7,612000,6000,200,1000,58.8949,3.65505,2,False,-2.63494,0,0,not_open,未达到开窗剂量,
3,complete,probe/cycle_000003.csv,treatment/cycle_000003.csv,2026-07-16T15:41:02.233,2026-07-16T15:41:02.673,3,7,612000,6000,200,1000,61.4743,11.4505,3,True,-2.70081,11.97,11.97,not_open,未达到开窗剂量,
4,complete,probe/cycle_000004.csv,treatment/cycle_000004.csv,2026-07-16T15:41:03.304,2026-07-16T15:41:03.746,3,7,612000,6000,200,1000,58.9882,4.76849,1,False,-2.67002,0,11.97,not_open,未达到开窗剂量,
5,complete,probe/cycle_000005.csv,treatment/cycle_000005.csv,2026-07-16T15:41:04.315,2026-07-16T15:41:04.755,3,7,612000,6000,200,1000,58.543,2.64937,1,False,-2.16842,0,11.97,not_open,未达到开窗剂量,
6,complete,probe/cycle_000006.csv,treatment/cycle_000006.csv,2026-07-16T15:41:05.322,2026-07-16T15:41:05.762,3,7,612000,6000,200,1000,59.9687,6.62069,2,False,-2.55508,0,11.97,not_open,未达到开窗剂量,
7,complete,probe/cycle_000007.csv,treatment/cycle_000007.csv,2026-07-16T15:41:06.325,2026-07-16T15:41:06.763,3,7,612000,6000,200,1000,53.3274,5.59942,1,False,-3.10826,0,11.97,not_open,未达到开窗剂量,
8,complete,probe/cycle_000008.csv,treatment/cycle_000008.csv,2026-07-16T15:41:07.326,2026-07-16T15:41:07.764,3,7,612000,6000,200,1000,58.8108,6.53105,2,False,-3.19428,0,11.97,not_open,未达到开窗剂量,
9,complete,probe/cycle_000009.csv,treatment/cycle_000009.csv,2026-07-16T15:41:08.316,2026-07-16T15:41:08.755,3,7,612000,6000,200,1000,56.06,4.45892,2,False,-3.46544,0,11.97,not_open,未达到开窗剂量,
10,complete,probe/cycle_000010.csv,treatment/cycle_000010.csv,2026-07-16T15:41:09.370,2026-07-16T15:41:09.790,3,7,612000,6000,200,1000,54.0582,0.555295,0,False,-3.2356,0,11.97,not_open,未达到开窗剂量,
11,complete,probe/cycle_000011.csv,treatment/cycle_000011.csv,2026-07-16T15:41:10.414,2026-07-16T15:41:10.852,3,7,612000,6000,200,1000,60.821,3.28909,2,False,-3.50222,0,11.97,not_open,未达到开窗剂量,
12,complete,probe/cycle_000012.csv,treatment/cycle_000012.csv,2026-07-16T15:41:11.417,2026-07-16T15:41:11.859,3,7,612000,6000,200,1000,58.1941,13.4889,3,True,-2.41912,20.3346,32.3046,not_open,未达到开窗剂量,
