cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
1,complete,probe/cycle_000001.csv,treatment/cycle_000001.csv,2026-07-16T15:25:28.356,2026-07-16T15:25:28.796,3,7,612000,6000,200,1000,61.8074,-3.64541,0,False,-3.49285,0,0,not_open,未达到开窗剂量,
2,complete,probe/cycle_000002.csv,treatment/cycle_000002.csv,2026-07-16T15:25:29.423,2026-07-16T15:25:29.863,3,7,612000,6000,200,1000,62.9919,2.13064,1,False,-3.72339,0,0,not_open,未达到开窗剂量,
3,complete,probe/cycle_000003.csv,treatment/cycle_000003.csv,2026-07-16T15:25:30.425,2026-07-16T15:25:30.878,3,7,612000,6000,200,1000,60.7104,-0.944669,0,False,-3.70577,0,0,not_open,未达到开窗剂量,
4,complete,probe/cycle_000004.csv,treatment/cycle_000004.csv,2026-07-16T15:25:31.439,2026-07-16T15:25:31.881,3,7,612000,6000,200,1000,64.5783,-1.62402,0,False,-3.32201,0,0,not_open,未达到开窗剂量,
5,complete,probe/cycle_000005.csv,treatment/cycle_000005.csv,2026-07-16T15:25:32.449,2026-07-16T15:25:32.889,3,7,612000,6000,200,1000,63.5004,-0.00955196,0,False,-1.08285,0,0,not_open,未达到开窗剂量,
6,complete,probe/cycle_000006.csv,treatment/cycle_000006.csv,2026-07-16T15:25:33.454,2026-07-16T15:25:33.880,3,7,612000,6000,200,1000,64.1195,-5.00919,0,False,-3.36332,0,0,not_open,未达到开窗剂量,
7,complete,probe/cycle_000007.csv,treatment/cycle_000007.csv,2026-07-16T15:25:34.496,2026-07-16T15:25:34.932,3,7,612000,6000,200,1000,62.5018,-4.08273,0,False,-3.50769,0,0,not_open,未达到开窗剂量,
8,complete,probe/cycle_000008.csv,treatment/cycle_000008.csv,2026-07-16T15:25:35.556,2026-07-16T15:25:35.997,3,7,612000,6000,200,1000,64.9913,-2.57706,0,False,-4.19304,0,0,not_open,未达到开窗剂量,
9,complete,probe/cycle_000009.csv,treatment/cycle_000009.csv,2026-07-16T15:25:36.560,2026-07-16T15:25:36.996,3,7,612000,6000,200,1000,60.8344,-2.49712,0,False,-4.51336,0,0,not_open,未达到开窗剂量,
10,complete,probe/cycle_000010.csv,treatment/cycle_000010.csv,2026-07-16T15:25:37.622,2026-07-16T15:25:38.066,3,7,612000,6000,200,1000,63.4907,-2.21631,0,False,-3.87528,0,0,not_open,未达到开窗剂量,
11,complete,probe/cycle_000011.csv,treatment/cycle_000011.csv,2026-07-16T15:25:38.633,2026-07-16T15:25:39.072,3,7,612000,6000,200,1000,61.8152,-2.60447,0,False,-2.86875,0,0,not_open,未达到开窗剂量,
12,complete,probe/cycle_000012.csv,treatment/cycle_000012.csv,2026-07-16T15:25:39.638,2026-07-16T15:25:40.077,3,7,612000,6000,200,1000,63.9588,-4.11488,0,False,-3.01527,0,0,not_open,未达到开窗剂量,
13,complete,probe/cycle_000013.csv,treatment/cycle_000013.csv,2026-07-16T15:25:40.676,2026-07-16T15:25:41.115,3,7,612000,6000,200,1000,63.3412,-6.74062,0,False,-3.96616,0,0,not_open,未达到开窗剂量,
14,complete,probe/cycle_000014.csv,treatment/cycle_000014.csv,2026-07-16T15:25:41.685,2026-07-16T15:25:42.113,3,7,612000,6000,200,1000,63.1386,-4.48956,0,False,-3.15948,0,0,not_open,未达到开窗剂量,
15,complete,probe/cycle_000015.csv,treatment/cycle_000015.csv,2026-07-16T15:25:42.738,2026-07-16T15:25:43.178,3,7,612000,6000,200,1000,63.3618,-2.08406,0,False,-3.96265,0,0,not_open,未达到开窗剂量,
16,complete,probe/cycle_000016.csv,treatment/cycle_000016.csv,2026-07-16T15:25:43.745,2026-07-16T15:25:44.184,3,7,612000,6000,200,1000,60.6446,-3.8616,0,False,-3.33326,0,0,not_open,未达到开窗剂量,
17,complete,probe/cycle_000017.csv,treatment/cycle_000017.csv,2026-07-16T15:25:44.748,2026-07-16T15:25:45.172,3,7,612000,6000,200,1000,61.1776,-5.19232,0,False,-4.49117,0,0,not_open,未达到开窗剂量,
18,complete,probe/cycle_000018.csv,treatment/cycle_000018.csv,2026-07-16T15:25:45.797,2026-07-16T15:25:46.237,3,7,612000,6000,200,1000,63.9708,-1.82268,0,False,-3.54512,0,0,not_open,未达到开窗剂量,
19,complete,probe/cycle_000019.csv,treatment/cycle_000019.csv,2026-07-16T15:25:46.802,2026-07-16T15:25:47.244,3,7,612000,6000,200,1000,62.1911,-4.15258,0,False,-3.58625,0,0,not_open,未达到开窗剂量,
20,complete,probe/cycle_000020.csv,treatment/cycle_000020.csv,2026-07-16T15:25:47.809,2026-07-16T15:25:48.248,3,7,612000,6000,200,1000,64.1136,-1.60934,0,False,-3.01068,0,0,not_open,未达到开窗剂量,
21,complete,probe/cycle_000021.csv,treatment/cycle_000021.csv,2026-07-16T15:25:48.811,2026-07-16T15:25:49.253,3,7,612000,6000,200,1000,55.7792,-4.43831,0,False,-3.86128,0,0,not_open,未达到开窗剂量,
22,complete,probe/cycle_000022.csv,treatment/cycle_000022.csv,2026-07-16T15:25:49.805,2026-07-16T15:25:50.241,3,7,612000,6000,200,1000,61.5206,-4.31237,0,False,-3.91191,0,0,not_open,未达到开窗剂量,
