sample_index,raw_code,voltage_mV,sample_rate_hz
0,2041,-3.417969,25000000.000
1,2048,0.000000,25000000.000
2,2049,0.488281,25000000.000
3,2048,0.000000,25000000.000
4,2047,-0.488281,25000000.000
5,2045,-1.464844,25000000.000
6,2046,-0.976562,25000000.000
7,2046,-0.976562,25000000.000
8,2047,-0.488281,25000000.000
9,2047,-0.488281,25000000.000
10,2049,0.488281,25000000.000
11,2045,-1.464844,25000000.000
12,2049,0.488281,25000000.000
13,2047,-0.488281,25000000.000
14,2047,-0.488281,25000000.000
15,2047,-0.488281,25000000.000
16,2045,-1.464844,25000000.000
17,2048,0.000000,25000000.000
18,2046,-0.976562,25000000.000
19,2044,-1.953125,25000000.000
20,2047,-0.488281,25000000.000
21,2046,-0.976562,25000000.000
22,2045,-1.464844,25000000.000
23,2046,-0.976562,25000000.000
24,2047,-0.488281,25000000.000
25,2044,-1.953125,25000000.000
26,2046,-0.976562,25000000.000
27,2047,-0.488281,25000000.000
28,2047,-0.488281,25000000.000
29,2045,-1.464844,25000000.000
30,2048,0.000000,25000000.000
31,2045,-1.464844,25000000.000
32,2047,-0.488281,25000000.000
33,2046,-0.976562,25000000.000
34,2045,-1.464844,25000000.000
35,2044,-1.953125,25000000.000
36,2045,-1.464844,25000000.000
37,2044,-1.953125,25000000.000
38,2046,-0.976562,25000000.000
39,2045,-1.464844,25000000.000
40,2041,-3.417969,25000000.000
41,2036,-5.859375,25000000.000
42,2049,0.488281,25000000.000
43,2076,13.671875,25000000.000
44,2058,4.882812,25000000.000
45,2036,-5.859375,25000000.000
46,2054,2.929688,25000000.000
47,2055,3.417969,25000000.000
48,2049,0.488281,25000000.000
49,2048,0.000000,25000000.000
50,2047,-0.488281,25000000.000
51,2046,-0.976562,25000000.000
52,2046,-0.976562,25000000.000
53,2047,-0.488281,25000000.000
54,2046,-0.976562,25000000.000
55,2046,-0.976562,25000000.000
56,2046,-0.976562,25000000.000
57,2047,-0.488281,25000000.000
58,2048,0.000000,25000000.000
59,2046,-0.976562,25000000.000
60,2048,0.000000,25000000.000
61,2045,-1.464844,25000000.000
62,2048,0.000000,25000000.000
63,2045,-1.464844,25000000.000
64,2046,-0.976562,25000000.000
65,2045,-1.464844,25000000.000
66,2045,-1.464844,25000000.000
67,2045,-1.464844,25000000.000
68,2046,-0.976562,25000000.000
69,2046,-0.976562,25000000.000
70,2045,-1.464844,25000000.000
71,2046,-0.976562,25000000.000
72,2044,-1.953125,25000000.000
73,2046,-0.976562,25000000.000
74,2046,-0.976562,25000000.000
75,2047,-0.488281,25000000.000
76,2047,-0.488281,25000000.000
77,2046,-0.976562,25000000.000
78,2046,-0.976562,25000000.000
79,2045,-1.464844,25000000.000
80,2052,1.953125,25000000.000
81,2038,-4.882812,25000000.000
82,2044,-1.953125,25000000.000
83,2050,0.976562,25000000.000
84,2046,-0.976562,25000000.000
85,2048,0.000000,25000000.000
86,2044,-1.953125,25000000.000
87,2045,-1.464844,25000000.000
88,2047,-0.488281,25000000.000
89,2050,0.976562,25000000.000
90,2044,-1.953125,25000000.000
91,2045,-1.464844,25000000.000
92,2052,1.953125,25000000.000
93,2048,0.000000,25000000.000
94,2048,0.000000,25000000.000
95,2049,0.488281,25000000.000
96,2053,2.441406,25000000.000
97,2048,0.000000,25000000.000
98,2049,0.488281,25000000.000
99,2048,0.000000,25000000.000
100,2051,1.464844,25000000.000
101,2052,1.953125,25000000.000
102,2050,0.976562,25000000.000
103,2052,1.953125,25000000.000
104,2053,2.441406,25000000.000
105,2054,2.929688,25000000.000
106,2052,1.953125,25000000.000
107,2053,2.441406,25000000.000
108,2054,2.929688,25000000.000
109,2053,2.441406,25000000.000
110,2052,1.953125,25000000.000
111,2055,3.417969,25000000.000
112,2055,3.417969,25000000.000
113,2052,1.953125,25000000.000
114,2053,2.441406,25000000.000
115,2052,1.953125,25000000.000
116,2052,1.953125,25000000.000
117,2053,2.441406,25000000.000
118,2052,1.953125,25000000.000
119,2051,1.464844,25000000.000
120,2049,0.488281,25000000.000
121,2052,1.953125,25000000.000
122,2047,-0.488281,25000000.000
123,2050,0.976562,25000000.000
124,2049,0.488281,25000000.000
125,2049,0.488281,25000000.000
126,2050,0.976562,25000000.000
127,2050,0.976562,25000000.000
128,2049,0.488281,25000000.000
129,2048,0.000000,25000000.000
130,2048,0.000000,25000000.000
131,2046,-0.976562,25000000.000
132,2048,0.000000,25000000.000
133,2048,0.000000,25000000.000
134,2048,0.000000,25000000.000
135,2046,-0.976562,25000000.000
136,2047,-0.488281,25000000.000
137,2047,-0.488281,25000000.000
138,2048,0.000000,25000000.000
139,2048,0.000000,25000000.000
140,2047,-0.488281,25000000.000
141,2049,0.488281,25000000.000
142,2049,0.488281,25000000.000
143,2049,0.488281,25000000.000
144,2049,0.488281,25000000.000
145,2047,-0.488281,25000000.000
146,2050,0.976562,25000000.000
147,2047,-0.488281,25000000.000
148,2049,0.488281,25000000.000
149,2047,-0.488281,25000000.000
150,2045,-1.464844,25000000.000
151,2045,-1.464844,25000000.000
152,2046,-0.976562,25000000.000
153,2045,-1.464844,25000000.000
154,2042,-2.929688,25000000.000
155,2044,-1.953125,25000000.000
156,2040,-3.906250,25000000.000
157,2043,-2.441406,25000000.000
158,2041,-3.417969,25000000.000
159,2042,-2.929688,25000000.000
160,2039,-4.394531,25000000.000
161,2037,-5.371094,25000000.000
162,2038,-4.882812,25000000.000
163,2038,-4.882812,25000000.000
164,2038,-4.882812,25000000.000
165,2036,-5.859375,25000000.000
166,2035,-6.347656,25000000.000
167,2036,-5.859375,25000000.000
168,2039,-4.394531,25000000.000
169,2038,-4.882812,25000000.000
170,2038,-4.882812,25000000.000
171,2040,-3.906250,25000000.000
172,2041,-3.417969,25000000.000
173,2043,-2.441406,25000000.000
174,2045,-1.464844,25000000.000
175,2046,-0.976562,25000000.000
176,2048,0.000000,25000000.000
177,2049,0.488281,25000000.000
178,2055,3.417969,25000000.000
179,2053,2.441406,25000000.000
180,2055,3.417969,25000000.000
181,2053,2.441406,25000000.000
182,2058,4.882812,25000000.000
183,2057,4.394531,25000000.000
184,2058,4.882812,25000000.000
185,2061,6.347656,25000000.000
186,2061,6.347656,25000000.000
187,2061,6.347656,25000000.000
188,2059,5.371094,25000000.000
189,2062,6.835938,25000000.000
190,2059,5.371094,25000000.000
191,2059,5.371094,25000000.000
192,2056,3.906250,25000000.000
193,2054,2.929688,25000000.000
194,2053,2.441406,25000000.000
195,2052,1.953125,25000000.000
196,2049,0.488281,25000000.000
197,2044,-1.953125,25000000.000
198,2043,-2.441406,25000000.000
199,2044,-1.953125,25000000.000
200,2038,-4.882812,25000000.000
201,2057,4.394531,25000000.000
202,2038,-4.882812,25000000.000
203,2038,-4.882812,25000000.000
204,2022,-12.695312,25000000.000
205,2016,-15.625000,25000000.000
206,2040,-3.906250,25000000.000
207,2023,-12.207031,25000000.000
208,2026,-10.742188,25000000.000
209,2025,-11.230469,25000000.000
210,2024,-11.718750,25000000.000
211,2030,-8.789062,25000000.000
212,2032,-7.812500,25000000.000
213,2026,-10.742188,25000000.000
214,2036,-5.859375,25000000.000
215,2035,-6.347656,25000000.000
216,2034,-6.835938,25000000.000
217,2042,-2.929688,25000000.000
218,2041,-3.417969,25000000.000
219,2041,-3.417969,25000000.000
220,2046,-0.976562,25000000.000
221,2053,2.441406,25000000.000
222,2052,1.953125,25000000.000
223,2053,2.441406,25000000.000
224,2057,4.394531,25000000.000
225,2060,5.859375,25000000.000
226,2060,5.859375,25000000.000
227,2061,6.347656,25000000.000
228,2065,8.300781,25000000.000
229,2063,7.324219,25000000.000
230,2066,8.789062,25000000.000
231,2064,7.812500,25000000.000
232,2064,7.812500,25000000.000
233,2063,7.324219,25000000.000
234,2061,6.347656,25000000.000
235,2059,5.371094,25000000.000
236,2056,3.906250,25000000.000
237,2055,3.417969,25000000.000
238,2048,0.000000,25000000.000
239,2050,0.976562,25000000.000
240,2044,-1.953125,25000000.000
241,2037,-5.371094,25000000.000
242,2036,-5.859375,25000000.000
243,2036,-5.859375,25000000.000
244,2029,-9.277344,25000000.000
245,2023,-12.207031,25000000.000
246,2022,-12.695312,25000000.000
247,2018,-14.648438,25000000.000
248,2016,-15.625000,25000000.000
249,2011,-18.066406,25000000.000
250,2012,-17.578125,25000000.000
251,2010,-18.554688,25000000.000
252,2009,-19.042969,25000000.000
253,2010,-18.554688,25000000.000
254,2009,-19.042969,25000000.000
255,2009,-19.042969,25000000.000
256,2010,-18.554688,25000000.000
257,2014,-16.601562,25000000.000
258,2019,-14.160156,25000000.000
259,2019,-14.160156,25000000.000
260,2025,-11.230469,25000000.000
261,2027,-10.253906,25000000.000
262,2036,-5.859375,25000000.000
263,2032,-7.812500,25000000.000
264,2043,-2.441406,25000000.000
265,2045,-1.464844,25000000.000
266,2050,0.976562,25000000.000
267,2050,0.976562,25000000.000
268,2058,4.882812,25000000.000
269,2061,6.347656,25000000.000
270,2064,7.812500,25000000.000
271,2065,8.300781,25000000.000
272,2067,9.277344,25000000.000
273,2070,10.742188,25000000.000
274,2070,10.742188,25000000.000
275,2071,11.230469,25000000.000
276,2069,10.253906,25000000.000
277,2065,8.300781,25000000.000
278,2066,8.789062,25000000.000
279,2064,7.812500,25000000.000
280,2059,5.371094,25000000.000
281,2053,2.441406,25000000.000
282,2049,0.488281,25000000.000
283,2049,0.488281,25000000.000
284,2040,-3.906250,25000000.000
285,2035,-6.347656,25000000.000
286,2029,-9.277344,25000000.000
287,2030,-8.789062,25000000.000
288,2020,-13.671875,25000000.000
289,2017,-15.136719,25000000.000
290,2013,-17.089844,25000000.000
291,2015,-16.113281,25000000.000
292,2012,-17.578125,25000000.000
293,2010,-18.554688,25000000.000
294,2012,-17.578125,25000000.000
295,2014,-16.601562,25000000.000
296,2019,-14.160156,25000000.000
297,2022,-12.695312,25000000.000
298,2032,-7.812500,25000000.000
299,2030,-8.789062,25000000.000
300,2045,-1.464844,25000000.000
301,2053,2.441406,25000000.000
302,2062,6.835938,25000000.000
303,2062,6.835938,25000000.000
304,2081,16.113281,25000000.000
305,2087,19.042969,25000000.000
306,2090,20.507812,25000000.000
307,2093,21.972656,25000000.000
308,2102,26.367188,25000000.000
309,2107,28.808594,25000000.000
310,2112,31.250000,25000000.000
311,2113,31.738281,25000000.000
312,2113,31.738281,25000000.000
313,2111,30.761719,25000000.000
314,2110,30.273438,25000000.000
315,2109,29.785156,25000000.000
316,2100,25.390625,25000000.000
317,2099,24.902344,25000000.000
318,2092,21.484375,25000000.000
319,2089,20.019531,25000000.000
320,2078,14.648438,25000000.000
321,2072,11.718750,25000000.000
322,2063,7.324219,25000000.000
323,2062,6.835938,25000000.000
324,2047,-0.488281,25000000.000
325,2039,-4.394531,25000000.000
326,2032,-7.812500,25000000.000
327,2030,-8.789062,25000000.000
328,2020,-13.671875,25000000.000
329,2012,-17.578125,25000000.000
330,2009,-19.042969,25000000.000
331,2007,-20.019531,25000000.000
332,2002,-22.460938,25000000.000
333,2002,-22.460938,25000000.000
334,2002,-22.460938,25000000.000
335,2000,-23.437500,25000000.000
336,2005,-20.996094,25000000.000
337,2010,-18.554688,25000000.000
338,2010,-18.554688,25000000.000
339,2012,-17.578125,25000000.000
340,2020,-13.671875,25000000.000
341,2042,-2.929688,25000000.000
342,2027,-10.253906,25000000.000
343,2037,-5.371094,25000000.000
344,2046,-0.976562,25000000.000
345,2060,5.859375,25000000.000
346,2060,5.859375,25000000.000
347,2068,9.765625,25000000.000
348,2078,14.648438,25000000.000
349,2086,18.554688,25000000.000
350,2087,19.042969,25000000.000
351,2085,18.066406,25000000.000
352,2091,20.996094,25000000.000
353,2093,21.972656,25000000.000
354,2091,20.996094,25000000.000
355,2092,21.484375,25000000.000
356,2086,18.554688,25000000.000
357,2084,17.578125,25000000.000
358,2081,16.113281,25000000.000
359,2080,15.625000,25000000.000
360,2069,10.253906,25000000.000
361,2061,6.347656,25000000.000
362,2060,5.859375,25000000.000
363,2056,3.906250,25000000.000
364,2045,-1.464844,25000000.000
365,2041,-3.417969,25000000.000
366,2028,-9.765625,25000000.000
367,2028,-9.765625,25000000.000
368,2024,-11.718750,25000000.000
369,2011,-18.066406,25000000.000
370,2008,-19.531250,25000000.000
371,2008,-19.531250,25000000.000
372,2001,-22.949219,25000000.000
373,2001,-22.949219,25000000.000
374,2000,-23.437500,25000000.000
375,2001,-22.949219,25000000.000
376,2002,-22.460938,25000000.000
377,2001,-22.949219,25000000.000
378,2007,-20.019531,25000000.000
379,2005,-20.996094,25000000.000
380,2015,-16.113281,25000000.000
381,2023,-12.207031,25000000.000
382,2028,-9.765625,25000000.000
383,2029,-9.277344,25000000.000
384,2046,-0.976562,25000000.000
385,2055,3.417969,25000000.000
386,2063,7.324219,25000000.000
387,2065,8.300781,25000000.000
388,2094,22.460938,25000000.000
389,2068,9.765625,25000000.000
390,2114,32.226562,25000000.000
391,2100,25.390625,25000000.000
392,2121,35.644531,25000000.000
393,2109,29.785156,25000000.000
394,2124,37.109375,25000000.000
395,2120,35.156250,25000000.000
396,2124,37.109375,25000000.000
397,2120,35.156250,25000000.000
398,2120,35.156250,25000000.000
399,2121,35.644531,25000000.000
400,2111,30.761719,25000000.000
401,2106,28.320312,25000000.000
402,2097,23.925781,25000000.000
403,2096,23.437500,25000000.000
404,2078,14.648438,25000000.000
405,2066,8.789062,25000000.000
406,2054,2.929688,25000000.000
407,2055,3.417969,25000000.000
408,2031,-8.300781,25000000.000
409,2018,-14.648438,25000000.000
410,2008,-19.531250,25000000.000
411,2007,-20.019531,25000000.000
412,1986,-30.273438,25000000.000
413,1973,-36.621094,25000000.000
414,1967,-39.550781,25000000.000
415,1965,-40.527344,25000000.000
416,1950,-47.851562,25000000.000
417,1951,-47.363281,25000000.000
418,1952,-46.875000,25000000.000
419,1950,-47.851562,25000000.000
420,1956,-44.921875,25000000.000
421,1962,-41.992188,25000000.000
422,1966,-40.039062,25000000.000
423,1966,-40.039062,25000000.000
424,1987,-29.785156,25000000.000
425,1996,-25.390625,25000000.000
426,2013,-17.089844,25000000.000
427,2013,-17.089844,25000000.000
428,2040,-3.906250,25000000.000
429,2048,0.000000,25000000.000
430,2061,6.347656,25000000.000
431,2061,6.347656,25000000.000
432,2086,18.554688,25000000.000
433,2097,23.925781,25000000.000
434,2107,28.808594,25000000.000
435,2105,27.832031,25000000.000
436,2122,36.132812,25000000.000
437,2126,38.085938,25000000.000
438,2128,39.062500,25000000.000
439,2129,39.550781,25000000.000
440,2127,38.574219,25000000.000
441,2124,37.109375,25000000.000
442,2121,35.644531,25000000.000
443,2122,36.132812,25000000.000
444,2107,28.808594,25000000.000
445,2094,22.460938,25000000.000
446,2086,18.554688,25000000.000
447,2086,18.554688,25000000.000
448,2062,6.835938,25000000.000
449,2050,0.976562,25000000.000
450,2036,-5.859375,25000000.000
451,2034,-6.835938,25000000.000
452,2011,-18.066406,25000000.000
453,1999,-23.925781,25000000.000
454,1987,-29.785156,25000000.000
455,1987,-29.785156,25000000.000
456,1968,-39.062500,25000000.000
457,1963,-41.503906,25000000.000
458,1957,-44.433594,25000000.000
459,1958,-43.945312,25000000.000
460,1954,-45.898438,25000000.000
461,1954,-45.898438,25000000.000
462,1961,-42.480469,25000000.000
463,1959,-43.457031,25000000.000
464,1974,-36.132812,25000000.000
465,1985,-30.761719,25000000.000
466,1996,-25.390625,25000000.000
467,1999,-23.925781,25000000.000
468,2026,-10.742188,25000000.000
469,2042,-2.929688,25000000.000
470,2056,3.906250,25000000.000
471,2060,5.859375,25000000.000
472,2088,19.531250,25000000.000
473,2104,27.343750,25000000.000
474,2120,35.156250,25000000.000
475,2122,36.132812,25000000.000
476,2143,46.386719,25000000.000
477,2151,50.292969,25000000.000
478,2160,54.687500,25000000.000
479,2158,53.710938,25000000.000
480,2166,57.617188,25000000.000
481,2164,56.640625,25000000.000
482,2162,55.664062,25000000.000
483,2161,55.175781,25000000.000
484,2148,48.828125,25000000.000
485,2138,43.945312,25000000.000
486,2122,36.132812,25000000.000
487,2120,35.156250,25000000.000
488,2091,20.996094,25000000.000
489,2074,12.695312,25000000.000
490,2057,4.394531,25000000.000
491,2056,3.906250,25000000.000
492,2018,-14.648438,25000000.000
493,2000,-23.437500,25000000.000
494,1984,-31.250000,25000000.000
495,1979,-33.691406,25000000.000
496,1950,-47.851562,25000000.000
497,1936,-54.687500,25000000.000
498,1925,-60.058594,25000000.000
499,1924,-60.546875,25000000.000
500,1911,-66.894531,25000000.000
501,1911,-66.894531,25000000.000
502,1912,-66.406250,25000000.000
503,1915,-64.941406,25000000.000
504,1924,-60.546875,25000000.000
505,1939,-53.222656,25000000.000
506,1951,-47.363281,25000000.000
507,1953,-46.386719,25000000.000
508,1984,-31.250000,25000000.000
509,2002,-22.460938,25000000.000
510,2022,-12.695312,25000000.000
511,2025,-11.230469,25000000.000
512,2063,7.324219,25000000.000
513,2085,18.066406,25000000.000
514,2101,25.878906,25000000.000
515,2102,26.367188,25000000.000
516,2137,43.457031,25000000.000
517,2151,50.292969,25000000.000
518,2163,56.152344,25000000.000
519,2162,55.664062,25000000.000
520,2176,62.500000,25000000.000
521,2180,64.453125,25000000.000
522,2176,62.500000,25000000.000
523,2178,63.476562,25000000.000
524,2167,58.105469,25000000.000
525,2156,52.734375,25000000.000
526,2145,47.363281,25000000.000
527,2143,46.386719,25000000.000
528,2112,31.250000,25000000.000
529,2092,21.484375,25000000.000
530,2073,12.207031,25000000.000
531,2071,11.230469,25000000.000
532,2029,-9.277344,25000000.000
533,2012,-17.578125,25000000.000
534,1987,-29.785156,25000000.000
535,1990,-28.320312,25000000.000
536,1954,-45.898438,25000000.000
537,1943,-51.269531,25000000.000
538,1929,-58.105469,25000000.000
539,1928,-58.593750,25000000.000
540,1915,-64.941406,25000000.000
541,1912,-66.406250,25000000.000
542,1914,-65.429688,25000000.000
543,1915,-64.941406,25000000.000
544,1925,-60.058594,25000000.000
545,1933,-56.152344,25000000.000
546,1947,-49.316406,25000000.000
547,1946,-49.804688,25000000.000
548,1977,-34.667969,25000000.000
549,1997,-24.902344,25000000.000
550,2017,-15.136719,25000000.000
551,2017,-15.136719,25000000.000
552,2058,4.882812,25000000.000
553,2081,16.113281,25000000.000
554,2099,24.902344,25000000.000
555,2101,25.878906,25000000.000
556,2133,41.503906,25000000.000
557,2148,48.828125,25000000.000
558,2160,54.687500,25000000.000
559,2163,56.152344,25000000.000
560,2176,62.500000,25000000.000
561,2178,63.476562,25000000.000
562,2180,64.453125,25000000.000
563,2179,63.964844,25000000.000
564,2171,60.058594,25000000.000
565,2162,55.664062,25000000.000
566,2151,50.292969,25000000.000
567,2148,48.828125,25000000.000
568,2120,35.156250,25000000.000
569,2101,25.878906,25000000.000
570,2081,16.113281,25000000.000
571,2082,16.601562,25000000.000
572,2043,-2.441406,25000000.000
573,2023,-12.207031,25000000.000
574,2005,-20.996094,25000000.000
575,2004,-21.484375,25000000.000
576,1969,-38.574219,25000000.000
577,1956,-44.921875,25000000.000
578,1939,-53.222656,25000000.000
579,1941,-52.246094,25000000.000
580,1925,-60.058594,25000000.000
581,1919,-62.988281,25000000.000
582,1919,-62.988281,25000000.000
583,1920,-62.500000,25000000.000
584,1926,-59.570312,25000000.000
585,1937,-54.199219,25000000.000
586,1944,-50.781250,25000000.000
587,1947,-49.316406,25000000.000
588,1973,-36.621094,25000000.000
589,1990,-28.320312,25000000.000
590,2008,-19.531250,25000000.000
591,2010,-18.554688,25000000.000
592,2045,-1.464844,25000000.000
593,2062,6.835938,25000000.000
594,2083,17.089844,25000000.000
595,2082,16.601562,25000000.000
596,2117,33.691406,25000000.000
597,2127,38.574219,25000000.000
598,2139,44.433594,25000000.000
599,2143,46.386719,25000000.000
600,2156,52.734375,25000000.000
601,2162,55.664062,25000000.000
602,2164,56.640625,25000000.000
603,2163,56.152344,25000000.000
604,2157,53.222656,25000000.000
605,2142,45.898438,25000000.000
606,2133,41.503906,25000000.000
607,2133,41.503906,25000000.000
608,2132,41.015625,25000000.000
609,2098,24.414062,25000000.000
610,2083,17.089844,25000000.000
611,2083,17.089844,25000000.000
612,2054,2.929688,25000000.000
613,2027,-10.253906,25000000.000
614,2011,-18.066406,25000000.000
615,2011,-18.066406,25000000.000
616,1978,-34.179688,25000000.000
