cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
19,complete,probe/cycle_000019.csv,treatment/cycle_000019.csv,2026-07-16T15:16:03.903,2026-07-16T15:16:04.341,3,7,612000,6000,200,1000,62.6079,8.52765,3,True,-0.576635,5.1294,66.2369,not_open,未达到开窗剂量,
20,complete,probe/cycle_000020.csv,treatment/cycle_000020.csv,2026-07-16T15:16:04.906,2026-07-16T15:16:05.346,3,7,612000,6000,200,1000,62.0238,5.73172,2,False,-0.839093,0,66.2369,not_open,未达到开窗剂量,
21,complete,probe/cycle_000021.csv,treatment/cycle_000021.csv,2026-07-16T15:16:05.910,2026-07-16T15:16:06.337,3,7,612000,6000,200,1000,62.514,15.6683,3,True,-0.571964,34.8879,101.125,not_open,未达到开窗剂量,
22,complete,probe/cycle_000022.csv,treatment/cycle_000022.csv,2026-07-16T15:16:06.971,2026-07-16T15:16:07.408,3,7,612000,6000,200,1000,61.0893,7.65729,3,True,-1.47059,3.83556,104.96,not_open,未达到开窗剂量,
23,complete,probe/cycle_000023.csv,treatment/cycle_000023.csv,2026-07-16T15:16:07.973,2026-07-16T15:16:08.413,3,7,612000,6000,200,1000,63.5229,18.5185,3,True,-0.383786,69.1018,174.062,not_open,未达到开窗剂量,
24,complete,probe/cycle_000024.csv,treatment/cycle_000024.csv,2026-07-16T15:16:08.976,2026-07-16T15:16:09.404,3,7,612000,6000,200,1000,61.5018,18.33,3,True,-1.65506,66.082,240.144,not_open,未达到开窗剂量,
25,complete,probe/cycle_000025.csv,treatment/cycle_000025.csv,2026-07-16T15:16:10.025,2026-07-16T15:16:10.462,3,7,612000,6000,200,1000,62.0262,14.1788,3,True,-1.93251,24.1793,264.324,not_open,未达到开窗剂量,
26,complete,probe/cycle_000026.csv,treatment/cycle_000026.csv,2026-07-16T15:16:11.028,2026-07-16T15:16:11.465,3,7,612000,6000,200,1000,62.6509,16.7306,3,True,-1.68558,45.1087,309.432,not_open,未达到开窗剂量,
27,complete,probe/cycle_000027.csv,treatment/cycle_000027.csv,2026-07-16T15:16:12.033,2026-07-16T15:16:12.473,3,7,612000,6000,200,1000,63.2416,10.2083,3,True,-0.413765,8.49614,317.928,not_open,未达到开窗剂量,
28,complete,probe/cycle_000028.csv,treatment/cycle_000028.csv,2026-07-16T15:16:13.039,2026-07-16T15:16:13.481,3,7,612000,6000,200,1000,62.3334,11.0246,2,False,-1.76343,0,317.928,not_open,未达到开窗剂量,
29,complete,probe/cycle_000029.csv,treatment/cycle_000029.csv,2026-07-16T15:16:14.042,2026-07-16T15:16:14.480,3,7,612000,6000,200,1000,61.256,7.17754,3,True,1.1304,3.22574,321.154,not_open,未达到开窗剂量,
30,complete,probe/cycle_000030.csv,treatment/cycle_000030.csv,2026-07-16T15:16:15.030,2026-07-16T15:16:15.469,3,7,612000,6000,200,1000,56.0658,9.12226,3,True,-3.02721,6.17481,327.329,not_open,未达到开窗剂量,
31,complete,probe/cycle_000031.csv,treatment/cycle_000031.csv,2026-07-16T15:16:16.095,2026-07-16T15:16:16.535,3,7,612000,6000,200,1000,62.7166,3.93282,2,False,-0.308863,0,327.329,not_open,未达到开窗剂量,
32,complete,probe/cycle_000032.csv,treatment/cycle_000032.csv,2026-07-16T15:16:17.105,2026-07-16T15:16:17.546,3,7,612000,6000,200,1000,62.1831,8.27638,3,True,0.450718,4.7289,332.058,not_open,未达到开窗剂量,
33,complete,probe/cycle_000033.csv,treatment/cycle_000033.csv,2026-07-16T15:16:18.096,2026-07-16T15:16:18.539,3,7,612000,6000,200,1000,62.5718,12.9918,3,True,0.480087,17.9198,349.978,not_open,未达到开窗剂量,
34,complete,probe/cycle_000034.csv,treatment/cycle_000034.csv,2026-07-16T15:16:19.166,2026-07-16T15:16:19.608,3,7,612000,6000,200,1000,59.9022,12.1606,3,True,3.43757,14.4509,364.428,not_open,未达到开窗剂量,
35,complete,probe/cycle_000035.csv,treatment/cycle_000035.csv,2026-07-16T15:16:20.174,2026-07-16T15:16:20.598,3,7,612000,6000,200,1000,61.5029,3.29784,2,False,-2.27149,0,364.428,not_open,未达到开窗剂量,
36,complete,probe/cycle_000036.csv,treatment/cycle_000036.csv,2026-07-16T15:16:21.231,2026-07-16T15:16:21.673,3,7,612000,6000,200,1000,61.545,5.61814,2,False,-0.360194,0,364.428,not_open,未达到开窗剂量,
37,complete,probe/cycle_000037.csv,treatment/cycle_000037.csv,2026-07-16T15:16:22.235,2026-07-16T15:16:22.663,3,7,612000,6000,200,1000,62.7071,7.89498,2,False,-1.18583,0,364.428,not_open,未达到开窗剂量,
38,complete,probe/cycle_000038.csv,treatment/cycle_000038.csv,2026-07-16T15:16:23.294,2026-07-16T15:16:23.731,3,7,612000,6000,200,1000,62.7548,3.96024,1,False,0.224636,0,364.428,not_open,未达到开窗剂量,
39,complete,probe/cycle_000039.csv,treatment/cycle_000039.csv,2026-07-16T15:16:24.293,2026-07-16T15:16:24.732,3,7,612000,6000,200,1000,60.214,9.77323,2,False,-1.85767,0,364.428,not_open,未达到开窗剂量,
40,complete,probe/cycle_000040.csv,treatment/cycle_000040.csv,2026-07-16T15:16:25.301,2026-07-16T15:16:25.740,3,7,612000,6000,200,1000,62.7554,-1.03589,0,False,-1.1797,0,364.428,not_open,未达到开窗剂量,
41,complete,probe/cycle_000041.csv,treatment/cycle_000041.csv,2026-07-16T15:16:26.324,2026-07-16T15:16:26.765,3,7,612000,6000,200,1000,61.7404,0.588829,0,False,-0.576567,0,364.428,not_open,未达到开窗剂量,
42,complete,probe/cycle_000042.csv,treatment/cycle_000042.csv,2026-07-16T15:16:27.316,2026-07-16T15:16:27.760,3,7,612000,6000,200,1000,62.8956,0.208623,0,False,-1.43255,0,364.428,not_open,未达到开窗剂量,
43,complete,probe/cycle_000043.csv,treatment/cycle_000043.csv,2026-07-16T15:16:28.386,2026-07-16T15:16:28.824,3,7,612000,6000,200,1000,61.9505,4.98215,2,False,-1.12783,0,364.428,not_open,未达到开窗剂量,
44,complete,probe/cycle_000044.csv,treatment/cycle_000044.csv,2026-07-16T15:16:29.392,2026-07-16T15:16:29.834,3,7,612000,6000,200,1000,61.7357,10.0781,3,True,0.00680169,8.18623,372.615,not_open,未达到开窗剂量,
45,complete,probe/cycle_000045.csv,treatment/cycle_000045.csv,2026-07-16T15:16:30.399,2026-07-16T15:16:30.827,3,7,612000,6000,200,1000,63.2377,0.502059,0,False,-1.70224,0,372.615,not_open,未达到开窗剂量,
46,complete,probe/cycle_000046.csv,treatment/cycle_000046.csv,2026-07-16T15:16:31.455,2026-07-16T15:16:31.894,3,7,612000,6000,200,1000,63.4132,2.44775,1,False,1.97979,0,372.615,not_open,未达到开窗剂量,
47,complete,probe/cycle_000047.csv,treatment/cycle_000047.csv,2026-07-16T15:16:32.460,2026-07-16T15:16:32.902,3,7,612000,6000,200,1000,62.0306,2.40298,1,False,-1.36459,0,372.615,not_open,未达到开窗剂量,
48,complete,probe/cycle_000048.csv,treatment/cycle_000048.csv,2026-07-16T15:16:33.473,2026-07-16T15:16:33.911,3,7,612000,6000,200,1000,63.2754,7.84287,2,False,-0.566657,0,372.615,not_open,未达到开窗剂量,
49,complete,probe/cycle_000049.csv,treatment/cycle_000049.csv,2026-07-16T15:16:34.477,2026-07-16T15:16:34.921,3,7,612000,6000,200,1000,62.0611,5.05652,2,False,-1.00564,0,372.615,not_open,未达到开窗剂量,
50,complete,probe/cycle_000050.csv,treatment/cycle_000050.csv,2026-07-16T15:16:35.487,2026-07-16T15:16:35.927,3,7,612000,6000,200,1000,62.6419,11.6027,3,True,0.662246,12.468,385.083,not_open,未达到开窗剂量,
51,complete,probe/cycle_000051.csv,treatment/cycle_000051.csv,2026-07-16T15:16:36.493,2026-07-16T15:16:36.936,3,7,612000,6000,200,1000,61.4824,5.67221,2,False,-0.990007,0,385.083,not_open,未达到开窗剂量,
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-16T15:16:37.503,2026-07-16T15:16:37.946,3,7,612000,6000,200,1000,61.2113,0.596286,1,False,-1.93524,0,385.083,not_open,未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-16T15:16:38.524,2026-07-16T15:16:38.963,3,7,612000,6000,200,1000,63.0414,2.34862,1,False,-0.620268,0,385.083,not_open,未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-16T15:16:39.516,2026-07-16T15:16:39.956,3,7,612000,6000,200,1000,61.5229,5.57104,2,False,-0.993873,0,385.083,not_open,未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-16T15:16:40.585,2026-07-16T15:16:41.025,3,7,612000,6000,200,1000,61.6742,-2.61083,0,False,-1.62366,0,385.083,not_open,未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-16T15:16:41.592,2026-07-16T15:16:42.031,3,7,612000,6000,200,1000,62.989,-0.246618,0,False,-2.47147,0,385.083,not_open,未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-16T15:16:42.601,2026-07-16T15:16:43.039,3,7,612000,6000,200,1000,62.8112,4.50139,2,False,-1.16393,0,385.083,not_open,未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-16T15:16:43.605,2026-07-16T15:16:44.040,3,7,612000,6000,200,1000,61.4687,10.2043,2,False,-2.65663,0,385.083,not_open,未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-16T15:16:44.663,2026-07-16T15:16:45.104,3,7,612000,6000,200,1000,62.9009,8.14702,2,False,2.48899,0,385.083,not_open,未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-16T15:16:45.669,2026-07-16T15:16:46.110,3,7,612000,6000,200,1000,62.9384,5.06374,1,False,-1.32389,0,385.083,not_open,未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-16T15:16:46.673,2026-07-16T15:16:47.114,3,7,612000,6000,200,1000,61.4067,1.84678,1,False,-1.70864,0,385.083,not_open,未达到开窗剂量,
62,complete,probe/cycle_000062.csv,treatment/cycle_000062.csv,2026-07-16T15:16:47.680,2026-07-16T15:16:48.116,3,7,612000,6000,200,1000,62.7941,1.04691,0,False,-3.11864,0,385.083,not_open,未达到开窗剂量,
63,complete,probe/cycle_000063.csv,treatment/cycle_000063.csv,2026-07-16T15:16:48.682,2026-07-16T15:16:49.107,3,7,612000,6000,200,1000,61.0915,-0.514945,1,False,-2.69267,0,385.083,not_open,未达到开窗剂量,
64,complete,probe/cycle_000064.csv,treatment/cycle_000064.csv,2026-07-16T15:16:49.735,2026-07-16T15:16:50.173,3,7,612000,6000,200,1000,61.8525,0.486077,0,False,-2.21068,0,385.083,not_open,未达到开窗剂量,
65,complete,probe/cycle_000065.csv,treatment/cycle_000065.csv,2026-07-16T15:16:50.737,2026-07-16T15:16:51.164,3,7,612000,6000,200,1000,62.8571,4.75146,2,False,-1.36268,0,385.083,not_open,未达到开窗剂量,
66,complete,probe/cycle_000066.csv,treatment/cycle_000066.csv,2026-07-16T15:16:51.788,2026-07-16T15:16:52.228,3,7,612000,6000,200,1000,63.106,2.94827,1,False,-2.44145,0,385.083,not_open,未达到开窗剂量,
67,complete,probe/cycle_000067.csv,treatment/cycle_000067.csv,2026-07-16T15:16:52.793,2026-07-16T15:16:53.235,3,7,612000,6000,200,1000,63.5789,1.99154,1,False,1.69585,0,385.083,not_open,未达到开窗剂量,
68,complete,probe/cycle_000068.csv,treatment/cycle_000068.csv,2026-07-16T15:16:53.794,2026-07-16T15:16:54.218,3,7,612000,6000,200,1000,60.7991,-10.2937,0,False,-2.86857,0,385.083,not_open,未达到开窗剂量,
69,complete,probe/cycle_000069.csv,treatment/cycle_000069.csv,2026-07-16T15:16:54.845,2026-07-16T15:16:55.285,3,7,612000,6000,200,1000,62.5963,2.75936,1,False,-1.29732,0,385.083,not_open,未达到开窗剂量,
70,complete,probe/cycle_000070.csv,treatment/cycle_000070.csv,2026-07-16T15:16:55.849,2026-07-16T15:16:56.292,3,7,612000,6000,200,1000,64.9423,1.66052,1,False,-2.10655,0,385.083,not_open,未达到开窗剂量,
71,complete,probe/cycle_000071.csv,treatment/cycle_000071.csv,2026-07-16T15:16:56.858,2026-07-16T15:16:57.300,3,7,612000,6000,200,1000,62.1078,5.08887,2,False,0.303939,0,385.083,not_open,未达到开窗剂量,
72,complete,probe/cycle_000072.csv,treatment/cycle_000072.csv,2026-07-16T15:16:57.868,2026-07-16T15:16:58.294,3,7,612000,6000,200,1000,61.5245,5.89734,2,False,0.388616,0,385.083,not_open,未达到开窗剂量,
73,complete,probe/cycle_000073.csv,treatment/cycle_000073.csv,2026-07-16T15:16:58.904,2026-07-16T15:16:59.331,3,7,612000,6000,200,1000,61.3347,5.37718,2,False,-1.30531,0,385.083,not_open,未达到开窗剂量,
74,complete,probe/cycle_000074.csv,treatment/cycle_000074.csv,2026-07-16T15:16:59.942,2026-07-16T15:17:00.366,3,7,612000,6000,200,1000,61.4733,0.702917,0,False,-0.811934,0,385.083,not_open,未达到开窗剂量,
75,complete,probe/cycle_000075.csv,treatment/cycle_000075.csv,2026-07-16T15:17:00.980,2026-07-16T15:17:01.408,3,7,612000,6000,200,1000,62.8156,10.4723,3,True,-2.06804,9.15356,394.236,not_open,未达到开窗剂量,
76,complete,probe/cycle_000076.csv,treatment/cycle_000076.csv,2026-07-16T15:17:02.041,2026-07-16T15:17:02.483,3,7,612000,6000,200,1000,60.9901,4.09692,2,False,-2.32396,0,394.236,not_open,未达到开窗剂量,
77,complete,probe/cycle_000077.csv,treatment/cycle_000077.csv,2026-07-16T15:17:03.050,2026-07-16T15:17:03.491,3,7,612000,6000,200,1000,62.4992,7.57627,2,False,0.954944,0,394.236,not_open,未达到开窗剂量,
78,complete,probe/cycle_000078.csv,treatment/cycle_000078.csv,2026-07-16T15:17:04.058,2026-07-16T15:17:04.483,3,7,612000,6000,200,1000,62.897,12.4384,3,True,-2.6925,15.5372,409.774,not_open,未达到开窗剂量,
79,complete,probe/cycle_000079.csv,treatment/cycle_000079.csv,2026-07-16T15:17:05.111,2026-07-16T15:17:05.523,3,7,612000,6000,200,1000,62.0409,8.81208,2,False,-1.79591,0,409.774,not_open,未达到开窗剂量,
80,complete,probe/cycle_000080.csv,treatment/cycle_000080.csv,2026-07-16T15:17:06.150,2026-07-16T15:17:06.592,3,7,612000,6000,200,1000,61.4343,7.82673,3,True,-1.57183,4.06753,413.841,not_open,未达到开窗剂量,
81,complete,probe/cycle_000081.csv,treatment/cycle_000081.csv,2026-07-16T15:17:07.157,2026-07-16T15:17:07.581,3,7,612000,6000,200,1000,62.8619,16.6167,3,True,-3.56302,43.8898,457.731,not_open,未达到开窗剂量,
82,complete,probe/cycle_000082.csv,treatment/cycle_000082.csv,2026-07-16T15:17:08.212,2026-07-16T15:17:08.652,3,7,612000,6000,200,1000,62.3143,19.3556,3,True,-1.85138,84.2158,541.947,open,达到开窗剂量,
83,complete,probe/cycle_000083.csv,treatment/cycle_000083.csv,2026-07-16T15:17:09.214,2026-07-16T15:17:09.654,3,7,612000,6000,200,1000,62.7994,8.22886,2,False,-3.32949,0,541.947,open,达到开窗剂量,
84,complete,probe/cycle_000084.csv,treatment/cycle_000084.csv,2026-07-16T15:17:10.202,2026-07-16T15:17:10.567,3,7,612000,6000,200,1000,62.9886,10.9949,2,False,-1.55209,0,541.947,open,达到开窗剂量,
85,complete,probe/cycle_000085.csv,treatment/cycle_000085.csv,2026-07-16T15:17:11.178,2026-07-16T15:17:11.534,3,7,612000,6000,200,1000,61.5493,3.26855,2,False,-1.01316,0,541.947,open,达到开窗剂量,
86,complete,probe/cycle_000086.csv,treatment/cycle_000086.csv,2026-07-16T15:17:12.232,2026-07-16T15:17:12.593,3,7,612000,6000,200,1000,61.0799,-3.35674,0,False,-3.04943,0,541.947,open,达到开窗剂量,
87,complete,probe/cycle_000087.csv,treatment/cycle_000087.csv,2026-07-16T15:17:13.253,2026-07-16T15:17:13.608,3,7,612000,6000,200,1000,63.877,0.00288834,0,False,-2.05521,0,541.947,open,达到开窗剂量,
88,complete,probe/cycle_000088.csv,treatment/cycle_000088.csv,2026-07-16T15:17:14.304,2026-07-16T15:17:14.701,3,7,612000,6000,200,1000,62.2088,10.1589,3,True,-3.02496,8.3775,550.324,open,达到开窗剂量,
89,complete,probe/cycle_000089.csv,treatment/cycle_000089.csv,2026-07-16T15:17:15.311,2026-07-16T15:17:15.697,3,7,612000,6000,200,1000,62.9057,-1.89456,0,False,-1.95659,0,550.324,open,达到开窗剂量,
90,complete,probe/cycle_000090.csv,treatment/cycle_000090.csv,2026-07-16T15:17:16.359,2026-07-16T15:17:16.782,3,7,612000,6000,200,1000,62.3164,-2.79207,0,False,-1.48792,0,550.324,open,达到开窗剂量,
91,complete,probe/cycle_000091.csv,treatment/cycle_000091.csv,2026-07-16T15:17:17.412,2026-07-16T15:17:17.852,3,7,612000,6000,200,1000,63.4301,-0.148182,0,False,-2.30205,0,550.324,open,达到开窗剂量,
92,complete,probe/cycle_000092.csv,treatment/cycle_000092.csv,2026-07-16T15:17:18.394,2026-07-16T15:17:18.782,3,7,612000,6000,200,1000,64.341,1.92356,1,False,-2.08274,0,550.324,open,达到开窗剂量,
93,complete,probe/cycle_000093.csv,treatment/cycle_000093.csv,2026-07-16T15:17:19.408,2026-07-16T15:17:19.834,3,7,612000,6000,200,1000,63.3779,-2.37532,0,False,-3.22027,0,550.324,open,达到开窗剂量,
94,complete,probe/cycle_000094.csv,treatment/cycle_000094.csv,2026-07-16T15:17:20.454,2026-07-16T15:17:20.874,3,7,612000,6000,200,1000,61.391,3.92888,2,False,-2.98378,0,550.324,open,达到开窗剂量,
95,complete,probe/cycle_000095.csv,treatment/cycle_000095.csv,2026-07-16T15:17:21.462,2026-07-16T15:17:21.858,3,7,612000,6000,200,1000,63.0764,0.166639,0,False,-2.55566,0,550.324,open,达到开窗剂量,
96,complete,probe/cycle_000096.csv,treatment/cycle_000096.csv,2026-07-16T15:17:22.543,2026-07-16T15:17:22.950,3,7,612000,6000,200,1000,62.4338,1.25997,1,False,-2.39609,0,550.324,open,达到开窗剂量,
97,complete,probe/cycle_000097.csv,treatment/cycle_000097.csv,2026-07-16T15:17:23.560,2026-07-16T15:17:23.970,3,7,612000,6000,200,1000,62.5929,2.10023,2,False,-2.68633,0,550.324,open,达到开窗剂量,
98,complete,probe/cycle_000098.csv,treatment/cycle_000098.csv,2026-07-16T15:17:24.599,2026-07-16T15:17:25.024,3,7,612000,6000,200,1000,64.2611,-2.03766,0,False,-1.69616,0,550.324,open,达到开窗剂量,
99,complete,probe/cycle_000099.csv,treatment/cycle_000099.csv,2026-07-16T15:17:25.639,2026-07-16T15:17:26.077,3,7,612000,6000,200,1000,62.5902,-2.41915,0,False,-3.03449,0,550.324,open,达到开窗剂量,
100,complete,probe/cycle_000100.csv,treatment/cycle_000100.csv,2026-07-16T15:17:26.702,2026-07-16T15:17:27.145,3,7,612000,6000,200,1000,62.742,2.58553,1,False,-1.97917,0,550.324,open,达到开窗剂量,
101,complete,probe/cycle_000101.csv,treatment/cycle_000101.csv,2026-07-16T15:17:27.713,2026-07-16T15:17:28.153,3,7,612000,6000,200,1000,61.7014,12.3512,2,False,-2.22848,0,550.324,open,达到开窗剂量,
102,complete,probe/cycle_000102.csv,treatment/cycle_000102.csv,2026-07-16T15:17:28.717,2026-07-16T15:17:29.158,3,7,612000,6000,200,1000,63.1693,9.45033,2,False,-1.85004,0,550.324,open,达到开窗剂量,
103,complete,probe/cycle_000103.csv,treatment/cycle_000103.csv,2026-07-16T15:17:29.707,2026-07-16T15:17:30.149,3,7,612000,6000,200,1000,64.34,5.0082,2,False,-1.99934,0,550.324,open,达到开窗剂量,
104,complete,probe/cycle_000104.csv,treatment/cycle_000104.csv,2026-07-16T15:17:30.780,2026-07-16T15:17:31.236,3,7,612000,6000,200,1000,63.8197,6.53671,2,False,-0.0101079,0,550.324,open,达到开窗剂量,
105,complete,probe/cycle_000105.csv,treatment/cycle_000105.csv,2026-07-16T15:17:31.786,2026-07-16T15:17:32.226,3,7,612000,6000,200,1000,61.0361,-0.589729,0,False,-1.324,0,550.324,open,达到开窗剂量,
106,complete,probe/cycle_000106.csv,treatment/cycle_000106.csv,2026-07-16T15:17:32.861,2026-07-16T15:17:33.302,3,7,612000,6000,200,1000,63.7745,1.39277,1,False,-2.21726,0,550.324,open,达到开窗剂量,
107,complete,probe/cycle_000107.csv,treatment/cycle_000107.csv,2026-07-16T15:17:33.867,2026-07-16T15:17:34.295,3,7,612000,6000,200,1000,62.2929,-1.59422,0,False,-2.73184,0,550.324,open,达到开窗剂量,
108,complete,probe/cycle_000108.csv,treatment/cycle_000108.csv,2026-07-16T15:17:34.902,2026-07-16T15:17:35.342,3,7,612000,6000,200,1000,62.1974,4.36866,2,False,-0.722761,0,550.324,open,达到开窗剂量,
109,complete,probe/cycle_000109.csv,treatment/cycle_000109.csv,2026-07-16T15:17:35.971,2026-07-16T15:17:36.411,3,7,612000,6000,200,1000,62.1844,-0.722969,0,False,-2.03822,0,550.324,open,达到开窗剂量,
110,complete,probe/cycle_000110.csv,treatment/cycle_000110.csv,2026-07-16T15:17:36.965,2026-07-16T15:17:37.407,3,7,612000,6000,200,1000,61.3963,-1.71367,0,False,-3.57193,0,550.324,open,达到开窗剂量,
111,complete,probe/cycle_000111.csv,treatment/cycle_000111.csv,2026-07-16T15:17:38.021,2026-07-16T15:17:38.463,3,7,612000,6000,200,1000,61.3794,-0.75234,0,False,1.4564,0,550.324,open,达到开窗剂量,
112,complete,probe/cycle_000112.csv,treatment/cycle_000112.csv,2026-07-16T15:17:39.076,2026-07-16T15:17:39.500,3,7,612000,6000,200,1000,59.9442,-0.509678,0,False,-3.49277,0,550.324,open,达到开窗剂量,
113,complete,probe/cycle_000113.csv,treatment/cycle_000113.csv,2026-07-16T15:17:40.125,2026-07-16T15:17:40.565,3,7,612000,6000,200,1000,62.6029,-1.12289,0,False,-3.35151,0,550.324,open,达到开窗剂量,
114,complete,probe/cycle_000114.csv,treatment/cycle_000114.csv,2026-07-16T15:17:41.130,2026-07-16T15:17:41.568,3,7,612000,6000,200,1000,61.5685,-0.807054,0,False,-2.06379,0,550.324,open,达到开窗剂量,
115,complete,probe/cycle_000115.csv,treatment/cycle_000115.csv,2026-07-16T15:17:42.136,2026-07-16T15:17:42.560,3,7,612000,6000,200,1000,60.5865,11.4731,2,False,0.673809,0,550.324,open,达到开窗剂量,
116,complete,probe/cycle_000116.csv,treatment/cycle_000116.csv,2026-07-16T15:17:43.189,2026-07-16T15:17:43.629,3,7,612000,6000,200,1000,62.7544,-4.26777,0,False,-2.17581,0,550.324,open,达到开窗剂量,
