cycle_id,status,probe_file,treatment_file,probe_captured_at,treatment_captured_at,probe_vpp,treatment_vpp,frequency_hz,burst_cycles,inter_burst_delay_ms,cycle_period_ms,probe_quality_db,uhe_db,uhe_active_band_count,uhe_confirmed,be_db,safe_uhe_increment,cumulative_safe_uhe_dose,decision_state,decision_label,note
38,complete,probe/cycle_000038.csv,treatment/cycle_000038.csv,2026-07-12T17:28:31.534,2026-07-12T17:28:31.992,4.5,7,612000,6000,200,1000,57.1381,-1.70907,0,False,-0.00131645,0,69.1977,not_open,探索性：未达到开窗剂量,
39,complete,probe/cycle_000039.csv,treatment/cycle_000039.csv,2026-07-12T17:28:32.594,2026-07-12T17:28:33.053,4.5,7,612000,6000,200,1000,57.892,-2.14736,0,False,-0.206077,0,69.1977,not_open,探索性：未达到开窗剂量,
40,complete,probe/cycle_000040.csv,treatment/cycle_000040.csv,2026-07-12T17:28:33.657,2026-07-12T17:28:34.134,4.5,7,612000,6000,200,1000,56.9292,-2.85991,0,False,-0.286436,0,69.1977,not_open,探索性：未达到开窗剂量,
41,complete,probe/cycle_000041.csv,treatment/cycle_000041.csv,2026-07-12T17:28:34.672,2026-07-12T17:28:35.146,4.5,7,612000,6000,200,1000,59.4352,-3.09076,0,False,0.312375,0,69.1977,not_open,探索性：未达到开窗剂量,
42,complete,probe/cycle_000042.csv,treatment/cycle_000042.csv,2026-07-12T17:28:35.681,2026-07-12T17:28:36.139,4.5,7,612000,6000,200,1000,58.6004,3.52187,1,False,-0.0472901,0,69.1977,not_open,探索性：未达到开窗剂量,
43,complete,probe/cycle_000043.csv,treatment/cycle_000043.csv,2026-07-12T17:28:36.739,2026-07-12T17:28:37.197,4.5,7,612000,6000,200,1000,58.2926,0.421503,0,False,-0.0836382,0,69.1977,not_open,探索性：未达到开窗剂量,
44,complete,probe/cycle_000044.csv,treatment/cycle_000044.csv,2026-07-12T17:28:37.799,2026-07-12T17:28:38.276,4.5,7,612000,6000,200,1000,57.9337,3.13074,1,False,-0.229308,0,69.1977,not_open,探索性：未达到开窗剂量,
45,complete,probe/cycle_000045.csv,treatment/cycle_000045.csv,2026-07-12T17:28:38.814,2026-07-12T17:28:39.287,4.5,7,612000,6000,200,1000,59.5677,1.55121,0,False,0.169791,0,69.1977,not_open,探索性：未达到开窗剂量,
46,complete,probe/cycle_000046.csv,treatment/cycle_000046.csv,2026-07-12T17:28:39.824,2026-07-12T17:28:40.283,4.5,7,612000,6000,200,1000,56.9713,-3.03479,0,False,0.504802,0,69.1977,not_open,探索性：未达到开窗剂量,
47,complete,probe/cycle_000047.csv,treatment/cycle_000047.csv,2026-07-12T17:28:40.884,2026-07-12T17:28:41.359,4.5,7,612000,6000,200,1000,58.5556,2.86096,1,False,0.698166,0,69.1977,not_open,探索性：未达到开窗剂量,
48,complete,probe/cycle_000048.csv,treatment/cycle_000048.csv,2026-07-12T17:28:41.898,2026-07-12T17:28:42.357,4.5,7,612000,6000,200,1000,59.7961,2.48911,1,False,0.0344886,0,69.1977,not_open,探索性：未达到开窗剂量,
49,complete,probe/cycle_000049.csv,treatment/cycle_000049.csv,2026-07-12T17:28:42.900,2026-07-12T17:28:43.378,4.5,7,612000,6000,200,1000,58.123,-5.79962,0,False,0.166987,0,69.1977,not_open,探索性：未达到开窗剂量,
50,complete,probe/cycle_000050.csv,treatment/cycle_000050.csv,2026-07-12T17:28:43.920,2026-07-12T17:28:44.391,4.5,7,612000,6000,200,1000,59.2262,2.87767,1,False,0.176784,0,69.1977,not_open,探索性：未达到开窗剂量,
51,complete,probe/cycle_000051.csv,treatment/cycle_000051.csv,2026-07-12T17:28:44.933,2026-07-12T17:28:45.422,4.5,7,612000,6000,200,1000,58.5326,9.24611,2,False,0.334947,0,69.1977,not_open,探索性：未达到开窗剂量,
52,complete,probe/cycle_000052.csv,treatment/cycle_000052.csv,2026-07-12T17:28:45.961,2026-07-12T17:28:46.436,4.5,7,612000,6000,200,1000,59.0223,-0.347769,0,False,-0.407799,0,69.1977,not_open,探索性：未达到开窗剂量,
53,complete,probe/cycle_000053.csv,treatment/cycle_000053.csv,2026-07-12T17:28:46.978,2026-07-12T17:28:47.451,4.5,7,612000,6000,200,1000,59.0313,-0.0168188,0,False,0.410234,0,69.1977,not_open,探索性：未达到开窗剂量,
54,complete,probe/cycle_000054.csv,treatment/cycle_000054.csv,2026-07-12T17:28:47.988,2026-07-12T17:28:48.451,4.5,7,612000,6000,200,1000,59.6725,9.3986,3,True,0.217915,6.71156,75.9093,not_open,探索性：未达到开窗剂量,
55,complete,probe/cycle_000055.csv,treatment/cycle_000055.csv,2026-07-12T17:28:48.989,2026-07-12T17:28:49.449,4.5,7,612000,6000,200,1000,58.2445,0.682882,0,False,0.0784095,0,75.9093,not_open,探索性：未达到开窗剂量,
56,complete,probe/cycle_000056.csv,treatment/cycle_000056.csv,2026-07-12T17:28:50.033,2026-07-12T17:28:50.494,4.5,7,612000,6000,200,1000,59.0241,0.702115,0,False,0.430354,0,75.9093,not_open,探索性：未达到开窗剂量,
57,complete,probe/cycle_000057.csv,treatment/cycle_000057.csv,2026-07-12T17:28:51.091,2026-07-12T17:28:51.566,4.5,7,612000,6000,200,1000,59.3358,6.97796,2,False,3.08919,0,75.9093,not_open,探索性：未达到开窗剂量,
58,complete,probe/cycle_000058.csv,treatment/cycle_000058.csv,2026-07-12T17:28:52.108,2026-07-12T17:28:52.577,4.5,7,612000,6000,200,1000,53.4996,8.25764,2,False,3.94706,0,75.9093,not_open,探索性：未达到开窗剂量,
59,complete,probe/cycle_000059.csv,treatment/cycle_000059.csv,2026-07-12T17:28:53.105,2026-07-12T17:28:53.575,4.5,7,612000,6000,200,1000,49.4348,15.8944,3,True,3.74689,36.8589,112.768,not_open,探索性：未达到开窗剂量,
60,complete,probe/cycle_000060.csv,treatment/cycle_000060.csv,2026-07-12T17:28:54.176,2026-07-12T17:28:54.632,4.5,7,612000,6000,200,1000,48.8024,12.3784,3,True,3.58017,15.2964,128.065,not_open,探索性：未达到开窗剂量,
61,complete,probe/cycle_000061.csv,treatment/cycle_000061.csv,2026-07-12T17:28:55.234,2026-07-12T17:28:55.712,4.5,7,612000,6000,200,1000,47.0217,11.232,3,True,2.40535,11.2849,139.349,not_open,探索性：未达到开窗剂量,
62,complete,probe/cycle_000062.csv,treatment/cycle_000062.csv,2026-07-12T17:28:56.253,2026-07-12T17:28:56.729,4.5,7,612000,6000,200,1000,50.1003,8.25363,2,False,2.30208,0,139.349,not_open,探索性：未达到开窗剂量,
63,complete,probe/cycle_000063.csv,treatment/cycle_000063.csv,2026-07-12T17:28:57.270,2026-07-12T17:28:57.744,4.5,7,612000,6000,200,1000,50.1731,9.79431,3,True,4.84605,7.54215,146.892,not_open,探索性：未达到开窗剂量,
64,complete,probe/cycle_000064.csv,treatment/cycle_000064.csv,2026-07-12T17:28:58.284,2026-07-12T17:28:58.759,4.5,7,612000,6000,200,1000,52.1239,8.57693,3,True,5.60678,5.21072,152.102,not_open,探索性：未达到开窗剂量,
65,complete,probe/cycle_000065.csv,treatment/cycle_000065.csv,2026-07-12T17:28:59.299,2026-07-12T17:28:59.773,4.5,7,612000,6000,200,1000,52.2495,7.61445,3,True,6.3654,0,152.102,risk,探索性：存在安全风险,
66,complete,probe/cycle_000066.csv,treatment/cycle_000066.csv,2026-07-12T17:29:00.303,2026-07-12T17:29:00.762,4.5,7,612000,6000,200,1000,50.7369,15.0136,3,True,0.390989,29.7266,181.829,not_open,探索性：未达到开窗剂量,
67,complete,probe/cycle_000067.csv,treatment/cycle_000067.csv,2026-07-12T17:29:01.356,2026-07-12T17:29:01.847,4.5,7,612000,6000,200,1000,51.2201,11.615,3,True,5.92581,12.5092,194.338,not_open,探索性：未达到开窗剂量,
68,complete,probe/cycle_000068.csv,treatment/cycle_000068.csv,2026-07-12T17:29:02.369,2026-07-12T17:29:02.825,4.5,7,612000,6000,200,1000,49.6362,14.0524,3,True,1.9634,23.4285,217.767,not_open,探索性：未达到开窗剂量,
69,complete,probe/cycle_000069.csv,treatment/cycle_000069.csv,2026-07-12T17:29:03.428,2026-07-12T17:29:03.899,4.5,7,612000,6000,200,1000,51.4669,8.85532,3,True,4.32976,5.68775,223.454,not_open,探索性：未达到开窗剂量,
70,complete,probe/cycle_000070.csv,treatment/cycle_000070.csv,2026-07-12T17:29:04.438,2026-07-12T17:29:04.912,4.5,7,612000,6000,200,1000,45.3312,14.6075,3,True,2.34625,26.8948,250.349,not_open,探索性：未达到开窗剂量,
71,complete,probe/cycle_000071.csv,treatment/cycle_000071.csv,2026-07-12T17:29:05.452,2026-07-12T17:29:05.914,4.5,7,612000,6000,200,1000,51.3744,9.24745,3,True,6.67252,0,250.349,risk,探索性：存在安全风险,
72,complete,probe/cycle_000072.csv,treatment/cycle_000072.csv,2026-07-12T17:29:06.453,2026-07-12T17:29:06.927,4.5,7,612000,6000,200,1000,52.6948,14.4374,3,True,5.31512,25.7849,276.134,not_open,探索性：未达到开窗剂量,
73,complete,probe/cycle_000073.csv,treatment/cycle_000073.csv,2026-07-12T17:29:07.466,2026-07-12T17:29:07.927,4.5,7,612000,6000,200,1000,47.0881,11.2947,3,True,4.07032,11.478,287.612,not_open,探索性：未达到开窗剂量,
74,complete,probe/cycle_000074.csv,treatment/cycle_000074.csv,2026-07-12T17:29:08.469,2026-07-12T17:29:08.960,4.5,7,612000,6000,200,1000,48.2708,11.7585,3,True,1.19166,12.9964,300.608,not_open,探索性：未达到开窗剂量,
75,complete,probe/cycle_000075.csv,treatment/cycle_000075.csv,2026-07-12T17:29:09.498,2026-07-12T17:29:09.973,4.5,7,612000,6000,200,1000,44.5599,11.7295,2,False,5.56185,0,300.608,not_open,探索性：未达到开窗剂量,
76,complete,probe/cycle_000076.csv,treatment/cycle_000076.csv,2026-07-12T17:29:10.511,2026-07-12T17:29:10.988,4.5,7,612000,6000,200,1000,50.7759,11.6916,3,True,5.84425,12.7672,313.376,not_open,探索性：未达到开窗剂量,
77,complete,probe/cycle_000077.csv,treatment/cycle_000077.csv,2026-07-12T17:29:11.529,2026-07-12T17:29:12.051,4.5,7,612000,6000,200,1000,49.5191,2.28335,1,False,3.07231,0,313.376,not_open,探索性：未达到开窗剂量,
78,complete,probe/cycle_000078.csv,treatment/cycle_000078.csv,2026-07-12T17:29:12.590,2026-07-12T17:29:13.052,4.5,7,612000,6000,200,1000,50.7712,9.95136,3,True,1.91028,7.89336,321.269,not_open,探索性：未达到开窗剂量,
79,complete,probe/cycle_000079.csv,treatment/cycle_000079.csv,2026-07-12T17:29:13.589,2026-07-12T17:29:14.049,4.5,7,612000,6000,200,1000,49.2736,5.69584,2,False,-0.35812,0,321.269,not_open,探索性：未达到开窗剂量,
80,complete,probe/cycle_000080.csv,treatment/cycle_000080.csv,2026-07-12T17:29:14.653,2026-07-12T17:29:15.127,4.5,7,612000,6000,200,1000,52.6429,15.3408,3,True,4.57854,32.2091,353.478,not_open,探索性：未达到开窗剂量,
81,complete,probe/cycle_000081.csv,treatment/cycle_000081.csv,2026-07-12T17:29:15.666,2026-07-12T17:29:16.141,4.5,7,612000,6000,200,1000,50.9627,8.99478,3,True,3.08451,5.93847,359.416,not_open,探索性：未达到开窗剂量,
82,complete,probe/cycle_000082.csv,treatment/cycle_000082.csv,2026-07-12T17:29:16.681,2026-07-12T17:29:17.154,4.5,7,612000,6000,200,1000,51.9212,0.799198,1,False,2.51235,0,359.416,not_open,探索性：未达到开窗剂量,
83,complete,probe/cycle_000083.csv,treatment/cycle_000083.csv,2026-07-12T17:29:17.697,2026-07-12T17:29:18.171,4.5,7,612000,6000,200,1000,51.3302,13.5874,3,True,2.50287,20.8469,380.263,not_open,探索性：未达到开窗剂量,
84,complete,probe/cycle_000084.csv,treatment/cycle_000084.csv,2026-07-12T17:29:18.709,2026-07-12T17:29:19.166,4.5,7,612000,6000,200,1000,50.9914,-2.08628,0,False,1.88583,0,380.263,not_open,探索性：未达到开窗剂量,
85,complete,probe/cycle_000085.csv,treatment/cycle_000085.csv,2026-07-12T17:29:19.770,2026-07-12T17:29:20.232,4.5,7,612000,6000,200,1000,53.384,20.971,3,True,-0.0557604,123.06,503.323,open,探索性：达到开窗剂量,
86,complete,probe/cycle_000086.csv,treatment/cycle_000086.csv,2026-07-12T17:29:20.772,2026-07-12T17:29:21.230,4.5,7,612000,6000,200,1000,51.6606,11.907,3,True,4.13558,13.518,516.841,open,探索性：达到开窗剂量,
87,complete,probe/cycle_000087.csv,treatment/cycle_000087.csv,2026-07-12T17:29:21.833,2026-07-12T17:29:22.273,4.5,7,612000,6000,200,1000,51.2766,11.2758,3,True,2.52793,11.4194,528.26,open,探索性：达到开窗剂量,
88,complete,probe/cycle_000088.csv,treatment/cycle_000088.csv,2026-07-12T17:29:22.878,2026-07-12T17:29:23.351,4.5,7,612000,6000,200,1000,51.3407,19.0973,3,True,2.19903,79.2376,607.498,open,探索性：达到开窗剂量,
89,complete,probe/cycle_000089.csv,treatment/cycle_000089.csv,2026-07-12T17:29:23.891,2026-07-12T17:29:24.349,4.5,7,612000,6000,200,1000,51.481,16.8188,3,True,2.19067,46.0751,653.573,open,探索性：达到开窗剂量,
90,complete,probe/cycle_000090.csv,treatment/cycle_000090.csv,2026-07-12T17:29:24.892,2026-07-12T17:29:25.367,4.5,7,612000,6000,200,1000,52.745,3.09844,2,False,0.546988,0,653.573,open,探索性：达到开窗剂量,
91,complete,probe/cycle_000091.csv,treatment/cycle_000091.csv,2026-07-12T17:29:25.906,2026-07-12T17:29:26.382,4.5,7,612000,6000,200,1000,51.866,14.0415,3,True,2.02621,23.3645,676.938,open,探索性：达到开窗剂量,
92,complete,probe/cycle_000092.csv,treatment/cycle_000092.csv,2026-07-12T17:29:26.921,2026-07-12T17:29:27.380,4.5,7,612000,6000,200,1000,53.8605,15.3153,3,True,7.62421,0,676.938,risk,探索性：存在安全风险,
93,complete,probe/cycle_000093.csv,treatment/cycle_000093.csv,2026-07-12T17:29:27.980,2026-07-12T17:29:28.441,4.5,7,612000,6000,200,1000,49.623,12.1352,3,True,-0.649587,14.3546,691.292,open,探索性：达到开窗剂量,
94,complete,probe/cycle_000094.csv,treatment/cycle_000094.csv,2026-07-12T17:29:28.978,2026-07-12T17:29:29.440,4.5,7,612000,6000,200,1000,50.4905,15.025,3,True,2.04411,29.8098,721.102,open,探索性：达到开窗剂量,
95,complete,probe/cycle_000095.csv,treatment/cycle_000095.csv,2026-07-12T17:29:30.039,2026-07-12T17:29:30.495,4.5,7,612000,6000,200,1000,54.7885,11.6807,3,True,-0.297073,12.7301,733.832,open,探索性：达到开窗剂量,
96,complete,probe/cycle_000096.csv,treatment/cycle_000096.csv,2026-07-12T17:29:31.097,2026-07-12T17:29:31.554,4.5,7,612000,6000,200,1000,52.9242,20.3966,3,True,0.545253,107.567,841.399,open,探索性：达到开窗剂量,
97,complete,probe/cycle_000097.csv,treatment/cycle_000097.csv,2026-07-12T17:29:32.160,2026-07-12T17:29:32.630,4.5,7,612000,6000,200,1000,54.4847,16.7262,3,True,1.38899,45.0614,886.46,open,探索性：达到开窗剂量,
98,complete,probe/cycle_000098.csv,treatment/cycle_000098.csv,2026-07-12T17:29:33.169,2026-07-12T17:29:33.630,4.5,7,612000,6000,200,1000,54.4079,0.393163,1,False,0.951182,0,886.46,open,探索性：达到开窗剂量,
99,complete,probe/cycle_000099.csv,treatment/cycle_000099.csv,2026-07-12T17:29:34.166,2026-07-12T17:29:34.626,4.5,7,612000,6000,200,1000,54.6431,4.44237,3,True,4.41699,0.78597,887.246,open,探索性：达到开窗剂量,
100,complete,probe/cycle_000100.csv,treatment/cycle_000100.csv,2026-07-12T17:29:35.233,2026-07-12T17:29:35.708,4.5,7,612000,6000,200,1000,53.2852,10.0813,2,False,0.492895,0,887.246,open,探索性：达到开窗剂量,
101,complete,probe/cycle_000101.csv,treatment/cycle_000101.csv,2026-07-12T17:29:36.264,2026-07-12T17:29:36.935,4.5,7,612000,6000,200,1000,55.0029,4.5329,2,False,2.99343,0,887.246,open,探索性：达到开窗剂量,
102,complete,probe/cycle_000102.csv,treatment/cycle_000102.csv,2026-07-12T17:29:37.267,2026-07-12T17:29:37.776,4.5,7,612000,6000,200,1000,54.1958,11.1227,3,True,2.48899,10.9547,898.201,open,探索性：达到开窗剂量,
103,complete,probe/cycle_000103.csv,treatment/cycle_000103.csv,2026-07-12T17:29:38.314,2026-07-12T17:29:38.787,4.5,7,612000,6000,200,1000,55.4325,7.06023,3,True,-0.583465,3.0866,901.287,open,探索性：达到开窗剂量,
104,complete,probe/cycle_000104.csv,treatment/cycle_000104.csv,2026-07-12T17:29:39.324,2026-07-12T17:29:39.832,4.5,7,612000,6000,200,1000,56.5199,15.328,3,True,3.27058,32.1084,933.396,open,探索性：达到开窗剂量,
105,complete,probe/cycle_000105.csv,treatment/cycle_000105.csv,2026-07-12T17:29:40.341,2026-07-12T17:29:40.863,4.5,7,612000,6000,200,1000,56.9229,17.3452,3,True,3.5262,52.2695,985.665,open,探索性：达到开窗剂量,
106,complete,probe/cycle_000106.csv,treatment/cycle_000106.csv,2026-07-12T17:29:41.432,2026-07-12T17:29:41.921,4.5,7,612000,6000,200,1000,56.0172,7.40613,2,False,1.31832,0,985.665,open,探索性：达到开窗剂量,
107,complete,probe/cycle_000107.csv,treatment/cycle_000107.csv,2026-07-12T17:29:42.398,2026-07-12T17:29:42.918,4.5,7,612000,6000,200,1000,57.885,16.2841,3,True,2.97937,40.5065,1026.17,open,探索性：达到开窗剂量,
108,complete,probe/cycle_000108.csv,treatment/cycle_000108.csv,2026-07-12T17:29:43.427,2026-07-12T17:29:43.920,4.5,7,612000,6000,200,1000,54.1613,9.90641,3,True,-2.66688,7.79154,1033.96,open,探索性：达到开窗剂量,
109,complete,probe/cycle_000109.csv,treatment/cycle_000109.csv,2026-07-12T17:29:44.457,2026-07-12T17:29:44.951,4.5,7,612000,6000,200,1000,56.6843,10.6162,3,True,2.71172,9.52911,1043.49,open,探索性：达到开窗剂量,
110,complete,probe/cycle_000110.csv,treatment/cycle_000110.csv,2026-07-12T17:29:45.474,2026-07-12T17:29:45.968,4.5,7,612000,6000,200,1000,55.3938,10.473,3,True,0.362793,9.15544,1052.65,open,探索性：达到开窗剂量,
